net_id,minlat_id,maxlat_id,minlon_id,maxlon_id,maxkmNS,maxkmEW,min_cut_lat,min_cut_lon,maxlon_dist,maxlat_dist,latavg,lonavg
578,55327,77029,77029,55327,0.542198759,1.080274082,1,1,0.013974754,0.004903492,46.01944738,-84.39166091
579,470396,469530,469530,470396,13.09748731,5.611004506,1,1,0.072529523,0.118449973,45.97663393,-123.3305263
580,452848,452754,452754,452848,1.796877465,0.946122336,1,1,0.011201318,0.016250452,40.64460709,-110.2958602
581,61399,555,70678,81136,2.911758291,5.314981007,1,4,0.071169271,0.026333119,47.86579644,-90.18500455
582,147777,148971,144704,145963,12.01463289,8.809358296,5,5,0.09963764,0.108656944,37.41683228,-76.5254271
583,468302,468524,468524,468302,0.621201111,0.474317967,1,1,0.005917635,0.005617967,43.94309755,-121.9115315
584,481961,482128,481961,482130,13.71488315,28.24810895,1,1,0.301695503,0.124033526,32.74316159,-116.8688965
585,786,112034,786,112034,1.683348757,2.279937277,1,1,0.026483246,0.01522373,39.34361688,-75.18877228
586,325837,325836,325836,325196,11.55539807,4.853454038,1,1,0.062744689,0.104503754,45.9832451,-109.1666465
587,154407,152395,154407,153250,6.917920648,4.096417399,2,2,0.045179151,0.062563719,35.46133583,-76.15763622
588,131860,26122,72790,24060,7.003928637,4.782124456,3,2,0.062011074,0.063341551,46.15131577,-85.371913
589,83,127,83,46889,8.282130037,5.128072675,2,2,0.067406074,0.074901243,46.88898695,-92.09443717
590,40878,63715,40878,63715,7.673402377,12.23185606,1,1,0.153149069,0.069396082,44.1535858,-76.04087659
591,95776,67746,39682,67746,4.591369345,4.147390853,1,1,0.053696641,0.041523047,46.06548948,-85.61497499
592,165186,161575,165186,161575,0.797079063,1.439149987,1,1,0.015398901,0.007208558,32.90766073,-79.60403054
593,145350,144734,144733,149008,2.064760905,3.370506704,1,1,0.038262585,0.018673114,37.69138164,-76.39382042
594,315742,315579,315742,315579,2.833497574,0.395067794,1,1,0.005196926,0.025625351,46.92972204,-98.20239664
595,64387,52006,132099,117132,7.824004932,6.798600542,1,1,0.082196605,0.070758089,42.01157371,-70.78208522
596,246,8132,8132,246,2.092852947,1.009899294,1,1,0.012685977,0.01892717,44.34642294,-68.19948544
597,352431,353725,352431,353725,5.803632297,2.645720291,1,1,0.034044367,0.05248641,45.72397227,-97.42376798
598,8275,63369,63369,8275,0.910524674,0.423701651,1,1,0.005088846,0.008234528,41.58732877,-71.2754683
599,45031,69859,89720,69859,5.848961106,34.53648887,2,2,0.416739249,0.052896351,41.88702281,-80.27537198
600,132975,15446,132975,15446,2.661093676,1.856774147,1,1,0.024343309,0.024066179,46.74979095,-89.78084232
601,481016,480644,480644,481016,1.251784552,4.712317409,1,1,0.053284719,0.011320786,37.39768344,-122.2110114
602,211861,208206,208206,211861,2.425224779,7.589043879,1,1,0.077196651,0.021933047,27.97952752,-82.34132162
603,233714,233727,233714,233727,0.229530139,0.595644093,1,1,0.006197147,0.002075806,30.29683416,-86.05781719
604,471511,471526,471511,471526,13.3456285,11.03159399,5,5,0.14670078,0.120694092,47.50588034,-122.9131162
605,93992,90879,93992,90879,0.363082083,0.448816842,1,1,0.005711529,0.003283612,45.0973887,-94.36816659
606,640,89363,89363,640,1.466613946,0.269953488,1,1,0.003390361,0.013263642,44.33443328,-68.33904325
607,103700,92462,107820,103700,7.445649474,4.347619291,3,3,0.052979734,0.067336349,42.50868859,-70.8902679
608,10332,1106,3424,1106,2.405544412,9.001808666,2,2,0.119388184,0.021755064,47.36501968,-88.02233808
609,330479,331840,330479,331840,3.341404811,3.486208531,1,1,0.047178206,0.030218721,48.40926093,-102.4574177
610,440533,441488,440533,441488,0.561756071,0.84519739,1,1,0.008634899,0.005080363,28.44376405,-96.85345781
611,474945,476037,474945,476037,1.121741423,1.913371314,1,1,0.022606233,0.010144712,40.50705414,-121.3605316
612,472078,470526,470526,472078,1.345841849,2.323482192,1,1,0.031466374,0.012171413,48.44662395,-122.6249823
613,472868,472982,472868,472981,5.792275376,1.429397274,2,2,0.017543312,0.052383701,42.95147515,-120.7649642
614,141926,142081,142081,141926,2.626527876,1.04600831,1,1,0.011968292,0.023753576,38.26894095,-75.1826881
615,85235,116151,116151,59304,0.463594038,0.361602419,1,1,0.004291605,0.004192613,40.80804996,-72.8337056
616,128895,133077,128895,133077,0.770213412,1.202763596,1,1,0.014261632,0.006965592,40.74694603,-73.06864869
617,483389,483334,483389,483334,70.62966926,39.96817476,1,1,0.428078417,0.638754764,32.9941751,-116.0305923
618,356987,356678,356678,356415,1.392386364,1.574444265,3,3,0.020062834,0.012592349,45.1737771,-97.46375177
619,79961,14279,79961,14279,0.916556339,0.394178335,1,1,0.00474531,0.008289076,41.73747501,-71.26246896
620,56155,7291,56155,7291,2.028443976,0.078110445,1,1,0.000926629,0.018344674,40.77875746,-73.02161723
621,41621,34177,23834,19512,5.51981581,7.45137152,2,1,0.089134226,0.049919654,41.32583674,-72.78671057
622,66659,59427,59427,66659,4.107319726,4.63986734,1,1,0.058578865,0.037145439,44.64043721,-88.12408865
623,189997,186710,186710,189997,2.31262643,0.84785499,1,1,0.008721888,0.02091474,29.16115874,-81.83550708
624,109958,54169,54169,109958,1.188629751,1.969388408,1,1,0.023162638,0.010749631,40.20081935,-74.02385942
625,54290,27099,27099,54290,28.43055078,31.663159,2,2,0.409764286,0.257117865,46.0409771,-87.64571267
626,60254,42683,42683,26943,11.99335789,1.806788495,1,1,0.021555543,0.108464539,41.15177404,-73.50763566
627,233986,233999,233986,235704,13.85436395,7.682993842,5,5,0.080084604,0.125294951,30.47986538,-87.35630676
628,200071,193744,200071,193744,0.464574016,0.320699418,1,1,0.003185948,0.004201476,25.27759741,-80.93498632
629,200182,201404,201404,200182,0.461017469,0.37870642,1,1,0.003759868,0.004169312,25.20189271,-80.64241174
630,143118,142552,142631,143118,1.20737591,1.021514449,1,1,0.011837401,0.010919166,39.17631927,-76.22234124
631,129709,70850,70850,102929,1.289587015,2.573994094,2,2,0.03100538,0.01166266,41.77555305,-80.96568877
632,26121,22971,2734,16535,18.07742227,36.87765831,1,1,0.465370779,0.163487097,44.6136797,-86.06682702
633,202614,194339,193051,200158,4.239471711,6.0888588,1,1,0.060445556,0.038340584,25.19025746,-80.78397423
634,195039,193753,195039,193753,5.085726482,2.670516839,2,2,0.026551796,0.045993873,25.37742049,-80.94121279
635,198105,193678,193678,198105,8.858947853,4.063456506,1,1,0.04034168,0.08011782,25.19864007,-81.13143163
636,61504,1269,14561,61504,13.91935732,28.36167625,2,1,0.367550873,0.125882733,46.11794238,-84.87037835
637,463212,463056,463212,463056,0.167177612,1.838797016,1,1,0.022759233,0.001511907,43.46623083,-114.2053348
638,123770,85485,106098,85485,15.53399033,8.299528541,1,2,0.101446696,0.140485018,42.69893349,-78.78333297
639,79913,96521,96521,41547,2.116084558,6.128649896,3,1,0.077405946,0.019137271,44.66368821,-67.86882063
640,128971,53059,128971,53059,0.555688563,0.233926611,1,1,0.002835962,0.00502549,42.18480801,-72.66003335
641,472105,471837,472105,471837,0.569870847,0.94980743,1,1,0.01292905,0.005153751,48.70548235,-122.4468995
642,481546,481694,481694,481546,0.401999563,0.195724249,1,1,0.002190226,0.00363557,36.60573513,-121.8571625
643,451824,450809,450807,450809,44.43509578,29.66599257,1,3,0.357393937,0.401858446,41.78418701,-107.4426001
644,205380,210211,205380,210211,0.282065896,0.489303653,1,1,0.0049713,0.002550924,27.85006967,-82.74149236
645,249924,252681,252681,249924,2.095459066,1.041321699,1,1,0.010842182,0.018950739,30.37051493,-88.50282989
646,70855,82349,82349,70855,1.201463574,0.294041697,1,1,0.003629168,0.010865697,43.29512851,-77.69545135
647,122423,87309,87309,122423,1.872202143,1.640862956,1,1,0.019879378,0.016931667,42.14252187,-70.72017694
648,456792,456731,456792,456794,24.32012068,31.43880428,1,1,0.375062033,0.219944297,41.14952341,-119.3331253
649,51148,70774,51148,70774,3.373748322,6.535762579,1,1,0.080145075,0.030511226,42.89784648,-87.89442795
650,343221,344116,343221,344116,1.451683027,1.719137512,1,1,0.021905706,0.013128611,45.17136928,-99.99611716
651,106036,136915,43948,106036,5.103978813,1.619024811,1,3,0.020908318,0.046158942,45.92448808,-84.86692615
652,481433,480969,480596,480833,7.828200017,6.711953385,1,1,0.07667623,0.070796028,38.15410717,-122.728336
653,35433,1867,38596,130808,6.694760308,40.42897428,2,1,0.505213461,0.06054552,44.0391562,-86.22807779
654,472335,471803,471803,472335,3.006584361,4.668812958,3,3,0.062181995,0.027190699,47.58603097,-122.7362335
655,469888,469971,469888,469971,7.948019812,24.34519033,1,1,0.311518313,0.071879645,45.40951336,-123.5482232
656,208299,210688,207098,210688,0.513022961,0.452414332,1,1,0.004559043,0.004639635,26.94541985,-82.32126194
657,1069,644,1069,644,1.196707295,0.148125109,1,1,0.001859733,0.010822683,44.31617155,-68.28857499
658,35207,101640,101640,35207,2.770434811,1.353474049,1,1,0.016246807,0.025055029,41.55146296,-71.18715375
659,483316,483241,483105,483241,8.375470498,3.445599774,2,2,0.038487867,0.075745388,36.46591495,-116.3197298
660,469585,470331,469585,469832,14.17210697,6.412931404,1,1,0.078716088,0.128168529,42.95831476,-124.4684788
661,94608,2620,107896,132016,1.06998182,3.949489581,2,1,0.046345625,0.009676613,40.04602099,-74.16598339
662,201052,193457,202276,199802,2.391104836,1.169650507,1,1,0.011681614,0.021624476,25.91277002,-81.44439153
663,40595,114046,40595,114046,1.932673807,0.68598382,1,1,0.007956038,0.017478556,39.23633586,-74.90753844
664,472,99697,99697,472,2.060573114,0.318160843,1,1,0.003697269,0.018635241,39.37354398,-74.5801073
665,445910,445809,445809,445012,42.12223937,78.5701539,1,1,0.795287938,0.380941626,27.44066913,-98.35306793
666,62435,3156,116258,3156,14.18604462,4.449965929,1,1,0.058217361,0.128294578,46.6347967,-85.3771234
667,59574,30327,59574,30327,6.061943516,18.02292529,2,2,0.224562423,0.054822504,43.86538673,-76.05024827
668,126251,40161,126251,55760,10.65589317,1.799623534,2,2,0.021151102,0.096368886,40.15311796,-91.49351565
669,461301,461300,461300,461301,0.471210001,1.373756603,1,1,0.018041842,0.00426149,46.84278886,-119.8439075
670,129711,85481,85481,129711,0.648833154,0.931505837,1,1,0.01116469,0.005867864,41.45350212,-81.96264621
671,127850,55172,55172,67591,0.987511158,0.783424465,2,2,0.009150714,0.008930772,39.72874711,-74.1953861
672,119169,44701,7568,119169,4.352477238,1.532515703,1,1,0.019388423,0.039362574,44.76071105,-67.51019621
673,470720,470444,471230,472019,17.11206476,20.4947456,5,5,0.271942393,0.154756677,47.38962206,-123.3219578
674,469740,469732,469732,469740,2.805724768,6.690896599,1,1,0.088331377,0.025374182,47.12094833,-124.003063
675,139153,61388,61388,139153,2.422614079,2.308650695,1,1,0.030961194,0.021909437,47.94549142,-89.84378249
676,456651,456684,456651,456519,7.218164482,11.31234919,1,1,0.12813689,0.065279039,37.52735961,-113.8642753
677,8267,50892,8267,284,2.853950008,3.541454676,1,1,0.044530592,0.025810317,44.40452746,-68.30067369
678,49165,129700,49165,129700,9.2373089,6.809489482,1,1,0.083967529,0.083539611,43.2388679,-77.70852077
679,127924,125589,125589,127924,0.402276622,3.043428115,1,1,0.037091389,0.003638076,42.5161417,-70.96035887
680,213883,219964,212845,219964,1.820462772,2.081745661,1,1,0.02156694,0.016463751,29.87692128,-83.50689303
681,472605,472831,472716,473168,2.910123189,1.575260555,1,1,0.019238825,0.026318332,42.64765718,-119.685149
682,450208,450316,450208,450316,0.662391479,0.262604879,1,1,0.003007466,0.005990481,38.33590391,-107.6484422
683,451619,451621,451621,451619,0.25928777,0.094033659,1,1,0.001151895,0.002344925,42.83371712,-109.4026128
684,471710,470692,471710,470692,6.641183842,4.225134461,2,2,0.05775398,0.060060989,48.9144897,-121.3406483
685,147230,144756,147230,148399,3.36759033,5.086270037,1,1,0.057116783,0.030455535,36.87438633,-76.19545268
686,40852,89733,89733,40852,14.1331978,5.107057258,1,1,0.062968983,0.127816646,43.23313549,-76.79871209
687,203958,208660,203958,208660,0.585853921,1.148814444,1,1,0.011556802,0.005298297,26.75005187,-82.02300412
688,137635,112613,137635,112613,0.786904618,1.395951282,2,2,0.0175256,0.007116543,44.31357667,-90.40825224
689,315773,313902,313902,315773,1.146476316,0.28181206,1,1,0.003779436,0.010368408,47.94643639,-100.1984608
690,470245,470366,470366,470245,7.668822905,1.19223676,1,1,0.015429612,0.069354667,46.04264409,-123.9158584
691,1962,72568,1962,72568,1.520591283,0.833639639,1,1,0.010173515,0.013751798,42.59985312,-70.81860365
692,11271,37377,11271,37377,1.92927048,0.347109114,1,1,0.00412384,0.017447777,40.87632983,-73.56751575
693,471009,471525,471009,471525,3.612285792,10.79487263,1,1,0.143129082,0.032668492,47.35029175,-122.9173686
694,481649,481650,481650,481649,0.446145366,0.0548645,1,1,0.000601862,0.004034813,35.02656533,-120.6229259
695,200210,198882,198882,200210,0.512194103,0.288926361,1,1,0.002869293,0.004632139,25.23488578,-80.49332945
696,481199,480611,481199,480611,1.957027714,2.8698554,1,1,0.032819124,0.017698805,38.23043545,-122.5430066
697,246462,245043,245043,246462,7.04910255,3.111285264,1,1,0.032486492,0.063750091,30.64617887,-88.19347116
698,18494,49955,18494,49955,1.926093281,5.957528937,1,1,0.06965949,0.017419043,39.80108486,-74.24573905
699,202552,197540,202552,197540,1.173083106,1.863169781,1,1,0.018514554,0.010609032,25.31119186,-80.92822281
700,455290,455204,455290,455204,8.957469263,2.139708431,1,1,0.025688962,0.08100882,41.56245835,-112.2097792
701,441987,441153,441987,441153,8.361323995,10.80695365,1,1,0.110451811,0.075617451,28.4852349,-96.58134747
702,466,113903,817,113903,4.964200327,1.067684915,1,1,0.013418746,0.044894825,44.37650317,-68.23787155
703,219933,214896,219933,214896,0.948692456,1.66178551,1,1,0.017239918,0.008579706,30.01418124,-83.51542529
704,212148,203962,212149,203962,1.955746817,1.044218026,1,3,0.01051714,0.017687221,26.8854178,-82.03234681
705,52001,32130,35170,32130,8.452726998,7.221052809,1,6,0.087578391,0.076444074,42.21037241,-70.98926107
706,130819,3343,3343,130819,2.369687622,5.274834051,1,1,0.067817572,0.021430785,45.67660653,-84.71733407
707,472580,472697,472580,472697,16.6987796,4.635807842,2,2,0.056593508,0.151019042,42.62115343,-120.1100864
708,231605,232181,234576,232181,2.013900401,2.219587671,2,2,0.023131491,0.018213146,30.46030773,-87.27614064
709,94633,100707,100707,94633,7.3913618,3.580706615,1,1,0.041556183,0.066845387,39.28216993,-74.78581688
710,36393,25173,21785,36393,3.561913203,10.3576227,2,1,0.13556066,0.032212936,46.65693302,-88.42505758
711,105044,41948,63692,41948,1.546526412,3.272463469,1,2,0.040041082,0.013986348,42.76270592,-78.71482441
712,467379,467387,467379,467381,9.864170504,12.61902663,1,1,0.156520175,0.08920877,43.59407818,-121.9900842
713,58434,85422,85422,58434,0.27969388,0.274753965,1,1,0.003520257,0.002529472,45.48227893,-83.93888607
714,38326,7622,7622,38326,0.044603632,1.134577611,1,1,0.014281275,0.000403383,44.46588687,-68.66993635
715,205355,207759,205355,207759,5.819940359,1.269209685,1,1,0.012898674,0.052633895,27.88006278,-82.77482039
716,457484,457560,457560,457484,7.483460984,2.492342701,1,1,0.028417368,0.067678306,38.01341318,-114.7585666
717,76044,68785,76044,68785,0.165250497,0.424560835,1,1,0.005097004,0.001494479,41.55994603,-83.56285387
718,31010,48818,48818,31010,3.573641228,0.93379146,1,1,0.011538086,0.032319001,43.36305214,-70.63179003
719,313943,314362,313943,314362,2.79837394,12.16381381,1,1,0.166322431,0.025307703,48.93054311,-99.42805918
720,22949,105970,105970,22949,12.65847404,1.921955868,1,1,0.025356992,0.114479661,47.08707531,-88.74645319
721,143120,142748,143120,142940,3.12724685,6.462557531,4,4,0.074515225,0.028281937,38.822574,-76.16376771
722,469761,470348,470091,469761,11.29299746,57.05291973,2,2,0.702202101,0.102130677,43.12446149,-123.9100599
723,208985,207753,208985,207753,3.10317032,0.506147265,1,1,0.00514443,0.028064195,27.89220222,-82.80652991
724,39510,87391,39510,87391,0.398074331,0.34088245,1,1,0.003980471,0.003600072,39.70841539,-74.19118334
725,88103,55898,55898,88103,0.256633296,2.602273049,1,1,0.034675265,0.002320919,47.61118034,-96.0242168
726,473291,473404,473404,473291,6.233542374,12.52502861,1,1,0.15202878,0.056374395,42.2613198,-119.5817705
727,447792,447784,447792,447796,21.18092499,13.14191978,2,2,0.140287312,0.191554298,32.69803653,-108.0524155
728,456358,456176,456260,456176,38.73465691,34.57987746,3,3,0.415524673,0.350305288,41.61908936,-114.0251856
729,7599,8342,8342,7599,7.333656565,3.54939587,1,1,0.043935058,0.066323517,43.47081496,-70.62547514
730,142526,142905,142905,142526,5.430999099,5.487057134,1,1,0.063506037,0.049116421,39.08935293,-76.53015418
731,41622,111972,11228,90445,6.176100819,2.020908913,1,1,0.024087115,0.05585491,41.08926919,-73.63812933
732,459596,458455,458455,459596,0.272653706,0.603567831,1,1,0.008209847,0.002465803,48.6681359,-114.7960412
733,34097,100570,100570,34097,3.698312861,3.026673928,1,1,0.038103991,0.033446496,44.47556834,-68.94825184
734,53092,54100,54100,53092,0.308724227,1.764203752,1,1,0.021164933,0.002792015,41.51423707,-71.01111272
735,39695,131856,39695,131856,0.353342732,2.274648661,1,1,0.029349737,0.003195532,45.8764566,-84.77093293
736,473593,473877,473877,473593,4.272293703,3.037612567,1,1,0.036029354,0.038637417,40.76763169,-123.7773209
737,21614,108856,21614,108856,2.317199338,0.812505253,1,1,0.009764204,0.020956096,41.62468845,-71.46040882
738,38610,31345,38610,31345,0.365115123,0.008015735,1,1,0.000103539,0.003301998,45.93665846,-84.74132213
739,481856,481789,481856,481789,1.670968812,5.00085972,1,1,0.054962333,0.01511177,35.17956276,-120.5080486
740,441595,441593,441593,441595,0.824153289,1.146267804,1,1,0.011738947,0.007453409,28.69667952,-96.29235923
741,356879,356528,356879,356528,0.165032583,3.975756858,1,1,0.05075523,0.001492508,45.27796424,-97.27864209
742,364641,363664,363664,364641,0.970743302,7.400330207,1,1,0.089792604,0.008779128,42.23843295,-101.3661721
743,70238,276778,276778,70238,2.845634816,6.058526967,1,1,0.07096415,0.025735117,39.92082403,-91.47952984
744,11264,51002,11264,51002,0.973377151,0.386175248,1,1,0.004573377,0.008802948,40.66469694,-73.65314164
745,19485,96560,19485,96560,6.764015622,1.295083101,1,1,0.015554857,0.061171845,41.58869769,-70.57475099
746,17,1658,17,1658,1.342408322,0.809207662,1,1,0.009741198,0.012140361,41.73459843,-70.11464187
747,461224,461494,461224,461494,1.373482426,1.114254976,1,1,0.014820975,0.012421387,47.51773394,-117.7022633
748,480737,481435,481435,481332,4.616010301,10.5553173,2,2,0.12049087,0.041745892,38.09880582,-122.5829019
749,460508,459419,459419,460508,2.241312978,1.345815064,1,1,0.017756731,0.020269801,47.08993481,-112.9276762
750,92402,44700,7652,92402,22.61939895,16.33705571,1,1,0.20744425,0.20456345,44.97145061,-67.30245027
751,361475,361209,361209,361475,0.624791475,1.162928611,1,1,0.013743107,0.005650437,40.52294266,-104.8117757
752,2391,137029,19654,10333,15.34005582,9.340563302,4,1,0.122052113,0.138731129,46.56947471,-85.95803282
753,25144,70837,70837,114270,1.895607582,2.936959122,1,1,0.035390063,0.017143339,41.79827416,-83.59658308
754,457519,457589,457589,457592,34.94074765,13.96577586,3,3,0.162187537,0.315994245,39.3281702,-114.8319975
755,7963,8086,8086,7963,3.674479975,1.518784971,2,2,0.018223148,0.033230958,41.52302511,-71.13955629
756,343312,344174,343305,343312,1.598468974,1.21738506,2,2,0.015473583,0.014456102,45.02889476,-99.66460542
757,482265,482018,482265,482018,3.197654293,4.14039001,1,1,0.044427547,0.028918682,33.15670679,-117.3053484
758,141107,55303,101895,55303,6.891104498,15.82024681,2,1,0.19360527,0.062321201,42.77309348,-86.04204554
759,121310,120236,120236,121310,1.377191328,0.62515312,1,1,0.008026078,0.012454929,45.59706472,-69.26844045
760,322457,322949,322949,322457,5.180392037,3.940320502,1,1,0.053874193,0.046850001,48.92689198,-111.7716636
761,19495,135226,25898,135226,7.860748091,3.563373266,1,1,0.042674651,0.071090384,41.40081371,-72.02900693
762,473306,472625,473306,472625,17.55913689,12.00173789,1,1,0.14508051,0.158799871,42.00139976,-118.6348242
763,200220,193856,193856,200220,0.148677462,0.557403837,1,1,0.00553566,0.001344597,25.23815783,-80.4683365
764,482331,482329,482328,482331,12.68970374,17.19050391,1,1,0.186459367,0.114762094,34.08610893,-118.7353717
765,149804,150175,150175,149805,6.445695691,6.230727295,1,1,0.069064203,0.05829305,35.86221231,-75.94668219
766,144210,144794,149068,144210,3.923709853,2.483843523,4,4,0.02846196,0.035484923,38.37635526,-75.91861387
767,196034,201281,196034,201281,2.683378055,24.96140895,1,1,0.251174361,0.024267713,26.78101379,-81.2543415
768,474258,474127,474127,474258,2.483681682,0.963969193,1,1,0.011502587,0.022461715,41.16395353,-124.1107431
769,445014,444995,444995,445014,7.383597961,22.41064924,1,1,0.226808588,0.066775173,27.42515133,-97.98104216
770,116109,60209,116109,60209,2.143482068,0.771565407,1,1,0.009257424,0.019385046,41.52157982,-71.37693396
771,16263,7775,16263,7775,3.804100198,6.585016424,1,1,0.083276043,0.034403207,44.73750537,-67.30781469
772,472943,472832,473047,472943,58.13749387,30.66214768,1,1,0.379546847,0.525779061,43.47160556,-119.5025183
773,457671,459066,457671,459066,5.558535938,5.102441497,1,1,0.068819515,0.050269828,48.23843798,-115.9803732
774,442895,440610,440610,442895,3.121886372,2.433044757,1,1,0.024879583,0.028233458,28.53950354,-96.52259131
775,445473,444535,443556,445473,3.948941783,69.38872825,2,2,0.700683835,0.035713113,27.17661202,-98.04387854
776,351312,352060,351312,352060,4.092822036,4.67728006,1,1,0.059806943,0.037014326,45.36891818,-98.61256727
777,247191,246582,247191,246582,0.203468057,4.681642391,1,1,0.048886554,0.001840108,30.65245882,-87.87952353
778,109952,79041,109952,79041,0.118317742,0.29433101,1,1,0.003438048,0.001070032,39.73162095,-74.17514956
779,46763,104752,46763,104752,0.820628721,0.246665197,1,1,0.002952684,0.007421534,41.3709309,-71.93114344
780,473406,473193,473406,473193,16.15942161,27.71141404,1,1,0.338249473,0.146141241,42.61211538,-119.4908076
781,141966,141817,142353,141967,3.540379412,5.205700401,1,1,0.060047672,0.032018191,38.85148186,-75.39637867
782,98889,21869,21869,98889,2.088274959,1.788318259,1,1,0.023127806,0.018885768,46.00409003,-85.85113877
783,50238,106102,50238,106102,10.80911369,12.71390408,2,2,0.156800242,0.097754569,43.24881804,-77.81045531
784,22739,107818,22739,107818,0.296809821,1.781693541,1,1,0.021438206,0.002684264,41.70545431,-70.19578183
785,316104,314991,316104,314991,6.150583954,0.115173073,1,1,0.001514382,0.055624143,46.90622446,-98.29074029
786,134122,2384,2384,134122,5.095444246,3.464840465,1,1,0.040467498,0.046081757,39.72323091,-74.28367975
787,30806,133388,133388,30806,1.50996655,0.741489606,1,1,0.0097388,0.013655711,46.84641122,-96.24126046
788,29204,83375,29204,83375,0.329778682,0.039102978,1,1,0.000505475,0.002982425,45.97858132,-83.98755671
789,69517,88360,88360,69517,4.980825937,0.719076124,1,1,0.008638826,0.045045182,41.60526132,-70.51664648
790,7518,40474,7518,40474,1.071692764,1.809174503,1,1,0.022534875,0.009692086,43.84657926,-69.85741032
791,157527,160072,157527,160072,0.096015427,0.158159057,1,1,0.001700055,0.000868336,33.30929269,-79.29641478
792,70889,41961,47067,70889,3.32173193,2.316925312,1,1,0.028583183,0.030040805,43.26716044,-76.88615881
793,339028,340652,340652,339028,0.247858783,0.715160191,1,1,0.00917936,0.002241565,45.58312421,-99.67570545
794,258038,257990,257990,258038,0.708275825,1.229227514,1,1,0.015898967,0.006405446,46.01007928,-83.72655194
795,481453,480620,480620,481453,2.62205543,3.433128105,1,1,0.038724277,0.023713128,37.21157461,-122.3828305
796,18579,84350,84350,12411,17.99950841,3.639804266,2,2,0.047786434,0.162782466,46.82490799,-88.02894938
797,89559,41777,89559,41777,1.076811401,3.686130515,1,1,0.048160163,0.009738378,46.56260984,-86.36508271
798,73601,141306,141306,73601,0.921102632,1.971035185,1,1,0.023913352,0.008330192,42.23213162,-71.06145228
799,472838,472948,472838,472948,50.19986871,9.557741007,2,2,0.119345983,0.453993423,43.99423564,-119.2267795
800,197535,202578,197535,202578,0.858655874,0.753366475,1,1,0.007483889,0.007765441,25.27217167,-80.9068592
801,44800,36279,36279,44800,0.568709532,0.386655385,1,1,0.004598272,0.005143248,40.94253098,-72.43467153
802,28036,61403,61403,28036,9.513300453,1.143767346,1,1,0.014909249,0.0860356,46.43751886,-86.53076862
803,205516,210332,206692,210332,1.326609404,1.051541706,1,1,0.010645783,0.01199748,27.46226674,-82.58650754
804,340629,340630,340630,340629,2.3518823,0.339663616,1,1,0.004376823,0.021269759,45.80215198,-99.76401912
805,471745,472029,471745,472029,0.524413126,2.513951648,1,1,0.033290505,0.004742644,47.28375875,-123.0619144
806,86177,133180,133180,86177,1.209619857,5.075086904,1,1,0.064156151,0.01093946,44.71507579,-67.62239119
807,460214,458711,458711,460214,3.992484786,4.922540433,1,1,0.065620747,0.036106904,47.63344329,-117.1525028
808,442720,440383,443088,442720,46.05248931,51.52391345,2,2,0.525399383,0.416485696,28.24352456,-97.49394817
809,451104,451253,451253,451110,0.928689935,2.297162951,1,1,0.028139116,0.008398809,42.83218633,-109.3724918
810,318323,318504,318504,318323,2.269092255,6.446350557,1,1,0.087729987,0.020521029,48.69424659,-112.1142912
811,79956,104729,79956,104729,1.385304386,1.550481729,1,1,0.018643985,0.012528301,41.66347787,-70.206473
812,257983,257984,257983,257984,2.662532245,0.754709885,1,1,0.009749258,0.024079189,45.94057221,-83.57655619
813,482777,483225,482777,483225,0.418002801,1.194343606,1,1,0.013063767,0.003780299,34.78717177,-118.1198372
814,61198,131110,131110,61198,3.175232468,2.730244036,1,1,0.034322633,0.028715905,44.39137124,-68.62216026
815,471836,471828,471828,471836,5.678552457,6.325328109,2,2,0.083528579,0.051355223,47.13581098,-122.4898286
816,222763,222764,222764,222763,4.771911522,0.091102398,1,1,0.000948329,0.043155819,30.34741425,-84.3081886
817,60272,74732,60272,74732,0.007430538,0.419089298,1,1,0.004967984,6.72E-05,40.72927356,-73.22249315
818,233564,232949,232949,233564,0.185333305,0.178219969,1,1,0.001856235,0.001676102,30.40310577,-86.4810731
819,52172,912,912,52172,3.307664656,11.17594448,1,1,0.148394633,0.029913584,47.42597365,-87.9076982
820,472016,470451,470451,470455,3.815739984,9.422157277,2,2,0.125619278,0.034508474,47.63994372,-123.3184766
821,482284,482139,482285,482137,14.66233683,30.08612418,1,3,0.321708175,0.13260203,32.84888622,-117.0093497
822,86236,89413,89413,86236,0.495699309,0.344088366,1,1,0.004205712,0.004482964,42.69679492,-70.87292647
823,14563,257939,257939,14563,2.149709143,1.754215357,1,1,0.02179004,0.019441362,43.68134011,-83.92031874
824,194693,199749,194693,199749,0.585792554,0.021980566,1,1,0.00021959,0.005297742,25.94745525,-81.49132202
825,128717,120540,128717,120540,0.446467763,0.251374679,1,1,0.003250321,0.004037728,45.99327285,-85.66672971
826,143048,142755,142755,142655,1.944144009,1.214924436,2,2,0.014108604,0.017582289,39.32534138,-76.08667795
827,110937,41616,109896,32153,1.861503251,0.77858804,1,1,0.009311505,0.016834909,41.31141229,-72.98566379
828,49845,21565,21565,46709,2.597071956,1.26993255,1,1,0.015879183,0.023487185,44.07542155,-69.6307563
829,122612,111128,122612,111128,1.163086924,1.74424014,1,1,0.02100062,0.010518629,41.74545932,-86.83856634
830,355207,356286,355207,356286,1.895390314,0.170449326,1,1,0.002152011,0.017141374,44.64229365,-97.64095725
