"net_id","net_lakes_n","net_averagelakedistance_km","net_averagelakearea_ha","net_dams_n","net_avgorder","net_maxorder","net_minorder","net_rangeorder","vertices_count","edges_count","artic_count","max_cliques","mean_degree_norm","far_vert_1","far_vert_2","far_vert_dist","edge_conn","edge_dens","min_cut","far_min_cut","strength","minlat_id","maxlat_id","minlon_id","maxlon_id","maxkmNS","maxkmEW","min_cut_lat","min_cut_lon","maxlon_dist","maxlat_dist","latavg","lonavg"
218,2,2.184,51.718,1,0,1,0,1,2,1,0,1,1,137200,116104,2.184,1,1,1,1,2.184,116104,137200,116104,137200,2.184320203,0.006145089,1,1,7.39e-05,0.019754374,41.66178603,-70.41553002
746,2,0.234,79.127,1,0,1,0,1,2,1,0,1,1,1658,17,0.234,1,1,1,1,0.234,17,1658,17,1658,1.342408322,0.809207662,1,1,0.009741198,0.012140361,41.73459843,-70.11464187
422,2,0.584,138.586,1,0,1,0,1,2,1,0,1,1,14272,12226,0.584,1,1,1,1,0.584,12226,14272,14272,12226,1.365705723,0.404030744,1,1,0.004858199,0.012351057,41.66181308,-70.33755226
737,2,5.555,5.096,1,2,3,1,2,2,1,0,1,1,21614,108856,5.555,1,1,1,1,5.555,21614,108856,21614,108856,2.317199338,0.812505253,1,1,0.009764204,0.020956096,41.62468845,-71.46040882
414,2,0.056,9.179,2,0,1,0,1,2,1,0,1,1,54101,72562,0.056,1,1,1,1,0.056,54101,72562,72562,54101,0.57404193,0.07543807,1,1,0.000908339,0.005191473,41.75010899,-70.50214603
201,39,12.205,12.562,20,1,4,0,4,39,96,15,20,0.129554656,124530,37339,82.406,1,0.129554656,1,1,60.08476923,134178,37339,55120,79983,36.93947122,17.49079716,1,1,0.210026835,0.334070136,41.57333554,-72.87048461
250,19,7.967,9.201,10,1,3,0,3,19,41,7,8,0.239766082,44773,13269,30.033,1,0.239766082,1,1,34.38294737,106807,44773,59241,13269,16.77491595,10.04145085,1,2,0.120188042,0.151707598,41.3642945,-72.59014845
26,418,54.476,22.767,225,1,6,0,6,418,7355,124,161,0.084391817,79984,16329,274.876,1,0.084391817,1,1,1921.385742,42700,122440,88385,79981,142.5119041,57.63450117,2,1,0.693358275,1.288837377,41.69339493,-73.11374482
88,380,24.294,17.528,214,1,5,0,5,380,1684,188,220,0.023385641,141681,33122,186.293,1,0.023385641,1,1,215.3172158,139274,15317,111979,75764,97.71633357,55.3660828,1,1,0.666375211,0.883718899,41.72299504,-72.01825131
230,23,4.242,7.286,10,1,3,0,3,23,50,9,10,0.197628458,84202,49908,20.37,1,0.197628458,1,1,18.44373913,32168,84202,19511,79971,14.15756665,6.891401582,1,1,0.082188728,0.128037031,41.12957908,-73.67277055
274,30,3.127,5.466,7,1,4,0,4,30,43,12,19,0.098850575,31075,88396,24.937,1,0.098850575,1,1,8.9642,36245,20553,88393,127893,16.40946947,8.58572205,2,2,0.102451518,0.148402603,41.16534077,-73.60620676
731,7,1.403,10.527,4,2,3,0,3,7,7,3,5,0.333333333,111972,11228,5.697,1,0.333333333,1,1,2.805714286,41622,111972,11228,90445,6.176100819,2.020908913,1,1,0.024087115,0.05585491,41.08926919,-73.63812933
326,22,2.723,12.743,8,2,4,0,4,22,30,11,14,0.12987013,109888,19500,18.187,1,0.12987013,1,1,7.426818182,19500,109888,39466,78975,17.10267992,5.627013907,1,1,0.067181512,0.154671803,41.20005742,-73.54765982
204,28,7.682,7.86,11,2,4,0,4,28,53,13,15,0.14021164,117176,64406,37.228,1,0.14021164,1,1,29.081,21637,64406,117176,74678,20.29353125,8.794940122,4,1,0.104979283,0.18352896,41.18481945,-73.46091044
225,28,6.714,16.401,11,1,4,0,4,28,49,12,15,0.12962963,81002,15313,47.806,1,0.12962963,1,1,23.5,74686,95548,15313,28954,23.32527452,15.93939257,1,1,0.190571315,0.210947189,41.29242173,-73.42152877
391,2,3.142,4.698,1,3,3,3,0,2,1,0,1,1,37333,101650,3.142,1,1,1,1,3.142,101650,37333,101650,37333,2.957362537,1.217971839,1,1,0.014562059,0.026745551,41.29240289,-73.03675911
375,10,2.99,20.686,8,2,3,0,3,10,11,6,7,0.244444444,141679,17366,17.523,1,0.244444444,1,1,6.578,61272,141679,113973,61272,11.95564781,3.876889198,1,1,0.046403621,0.108123499,41.36485172,-72.96255276
480,6,9.481,10.47,2,1,2,0,2,6,11,1,2,0.733333333,32156,70570,17.07,1,0.733333333,1,1,34.762,52022,70570,70570,116114,12.69494514,3.084676024,1,1,0.036916753,0.114809495,41.35667746,-72.71774202
185,14,5.133,6.149,5,1,3,0,3,14,20,6,8,0.21978022,133106,123491,27.828,1,0.21978022,1,1,14.66528571,97606,133106,133106,131054,15.75213389,10.36444673,1,1,0.124043757,0.142457846,41.35889877,-72.51857815
284,6,1.575,4.843,0,1,2,0,2,6,6,3,4,0.4,74673,141701,5.584,1,0.4,1,1,3.150333333,140342,74673,74673,141701,2.463516817,2.283019787,1,1,0.0273061,0.02227935,41.31709392,-72.40633735
832,3,4.28,3.384,1,2,2,1,1,3,2,1,2,0.666666667,141645,59253,8.561,1,0.666666667,1,1,5.707333333,141645,59253,59253,141645,7.903078363,1.262092888,1,1,0.015107354,0.071473207,41.36913544,-72.2645446
501,2,1.105,15.611,0,1,2,0,2,2,1,0,1,1,120318,98626,1.105,1,1,1,1,1.105,98626,120318,98626,120318,1.259645484,0.827500308,1,1,0.009899799,0.011391878,41.33332831,-72.23286779
761,8,0.965,39.058,4,1,3,0,3,8,7,5,7,0.25,25898,135226,6.264,1,0.25,1,1,1.6885,19495,135226,25898,135226,7.860748091,3.563373266,1,1,0.042674651,0.071090384,41.40081371,-72.02900693
358,6,4.674,65.736,3,2,3,1,2,6,6,2,4,0.4,72583,12256,10.292,1,0.4,1,1,9.348,12256,72583,32158,134170,10.92407461,2.818783402,1,1,0.033659407,0.098794243,41.21105183,-73.26764383
276,7,4.563,3.42,1,2,3,0,3,7,9,3,4,0.428571429,55119,28952,12.406,1,0.428571429,1,1,11.73428571,87324,28952,55119,124528,7.093358928,2.469650624,1,1,0.029430293,0.064150333,41.0773166,-73.61808821
626,5,4.661,17.602,0,1,3,0,3,5,5,2,3,0.5,42683,60254,13.17,1,0.5,1,1,9.3228,60254,42683,42683,26943,11.99335789,1.806788495,1,1,0.021555543,0.108464539,41.15177404,-73.50763566
494,8,6.168,10.101,4,2,3,0,3,8,10,4,5,0.357142857,66489,69546,21.841,1,0.357142857,1,1,15.41975,108873,66489,83105,35190,14.4564296,6.296483855,1,1,0.075261875,0.130739863,41.27608151,-73.20824779
504,3,0.777,3.246,1,2,2,2,0,3,2,1,2,0.666666667,59243,69533,1.554,1,0.666666667,1,1,1.036,59243,69533,59243,20555,1.898839419,0.531892991,1,1,0.00635068,0.017172567,41.20369955,-73.16883957
621,8,5.692,63.041,3,1,2,0,2,8,9,4,5,0.321428571,23834,19512,20.32,1,0.321428571,1,1,12.80725,41621,34177,23834,19512,5.51981581,7.45137152,2,1,0.089134226,0.049919654,41.32583674,-72.78671057
843,6,10.051,39.216,4,0,2,0,2,6,9,1,2,0.6,41629,59250,25.463,2,0.6,2,2,30.15266667,41629,59250,71563,59250,14.90119084,9.410317142,2,2,0.112638574,0.134762158,41.36700505,-72.79610261
42,8,6.008,3.692,4,2,3,0,3,8,8,4,6,0.285714286,69531,76793,22.258,1,0.285714286,1,1,12.015,69531,76793,76793,69531,6.046005677,5.915857352,1,1,0.070774511,0.054678366,41.33347385,-72.66856626
496,10,10.575,22.997,5,1,2,0,2,10,19,4,5,0.422222222,82062,101656,24.011,1,0.422222222,1,1,40.1866,82062,101656,101656,6674,14.77416027,4.72913773,1,1,0.056672602,0.133613329,41.44305993,-72.21990577
366,6,3.735,10.273,3,2,3,0,3,6,6,3,4,0.4,56121,124526,10.707,1,0.4,1,1,7.469333333,24847,96570,124526,96570,6.7909874,3.477412127,1,1,0.04166443,0.06141577,41.4308194,-71.9533493
779,2,0.239,8.723,0,2,2,2,0,2,1,0,1,1,104752,46763,0.239,1,1,1,1,0.239,46763,104752,46763,104752,0.820628721,0.246665197,1,1,0.002952684,0.007421534,41.3709309,-71.93114344
441,2,1.164,4.597,1,1,1,1,0,2,1,0,1,1,99647,100625,1.164,1,1,1,1,1.164,100625,99647,100625,99647,1.266569555,0.666764916,1,1,0.007979662,0.011454497,41.35635262,-71.91249301
345,2,0.076,2.168,3,3,3,3,0,2,1,0,1,1,89428,74683,0.076,1,1,1,1,0.076,74683,89428,89428,74683,0.072262002,0.331112142,1,1,0.003941322,0.000653517,41.00271614,-73.68767655
82,4,3.252,3.537,3,2,2,2,0,4,3,2,3,0.5,97608,127903,9.756,1,0.5,1,1,4.878,97608,127903,127903,97608,8.428359235,4.955691885,1,1,0.059113904,0.076223698,41.14176088,-73.48565716
163,2,3.389,1.235,0,1,1,1,0,2,1,0,1,1,78969,63391,3.389,1,1,1,1,3.389,78969,63391,78969,63391,3.144943305,1.179999189,1,1,0.014088169,0.028441978,41.20021854,-73.14801389
827,5,0.388,5.798,2,1,2,0,2,5,4,3,4,0.4,50957,41616,1.55,1,0.4,1,1,0.62,110937,41616,109896,32153,1.861503251,0.77858804,1,1,0.009311505,0.016834909,41.31141229,-72.98566379
451,3,0.912,2.029,1,2,3,0,3,3,2,1,2,0.666666667,88398,88387,1.823,1,0.666666667,1,1,1.215333333,88398,88387,88398,18429,1.803779338,0.253581061,1,1,0.003024278,0.01631287,41.12961104,-73.29970948
316,4,1.76,13.376,1,2,2,0,2,4,3,2,3,0.5,135217,62296,5.279,1,0.5,1,1,2.6395,135217,62296,135217,62296,5.436516083,3.395537578,1,1,0.040565142,0.049166315,41.24111961,-73.02075044
198,5,1.857,28.283,3,1,1,0,1,5,4,3,4,0.4,6855,120319,7.429,1,0.4,1,1,2.9716,120319,6855,6855,120319,6.97010675,4.432603428,1,1,0.053050851,0.063035675,41.35960641,-72.22477759
10,2659,463.991,24.86,1099,1,6,0,6,2659,871114,661,832,0.246508373,106925,42739,1387.715,1,0.246508373,1,1,304016.1399,79080,47828,63479,4357,505.3960943,470.4560369,1,7,5.646967003,4.570659416,41.53669276,-75.15076636
208,2,0.436,2.015,1,1,2,0,2,2,1,0,1,1,69538,87330,0.436,1,1,1,1,0.436,69538,87330,87330,69538,0.568971972,0.344079729,1,1,0.004114024,0.005145622,41.29573151,-72.52793897
871,2,3.768,2.13,0,2,2,1,1,2,1,0,1,1,71570,74681,3.768,1,1,1,1,3.768,71570,74681,71570,74681,3.715192142,0.622091541,1,1,0.007412101,0.033599148,41.0664086,-73.59728862
29,736,162.652,51.934,126,1,5,0,5,736,11255,224,361,0.04161121,54459,33428,510.317,1,0.04161121,1,1,4974.579087,60550,87656,46101,134880,159.9405762,152.3822725,1,1,1.910170964,1.446457361,44.22227113,-75.02682165
46,258,36.702,25.044,175,1,4,0,4,258,1430,113,143,0.043133351,77879,75799,149.097,1,0.043133351,1,1,406.8529302,137131,68585,138230,15360,74.06908938,41.09039958,1,1,0.488459755,0.669859907,40.91472085,-74.29981568
168,79,58.194,27.867,62,1,4,0,4,79,991,25,29,0.321648815,3136,64470,156.973,1,0.321648815,1,3,1460.000835,110984,64470,51005,126832,72.12353377,59.7722616,1,1,0.705627018,0.652264852,40.45224199,-74.55480759
512,2,3.205,18.663,2,2,2,2,0,2,1,0,1,1,35237,52,3.205,1,1,1,1,3.205,52,35237,52,35237,0.298852019,0.835248857,1,1,0.009854861,0.002702733,40.41511946,-74.23137568
474,12,17.199,24.979,7,2,4,0,4,12,27,2,5,0.409090909,3647,58249,41.788,1,0.409090909,1,1,77.39766667,58249,117178,58249,129972,8.728561669,15.53750735,1,1,0.182982989,0.078938644,40.29007582,-74.14624695
19,21,4.353,64.705,13,2,4,0,4,21,22,14,18,0.104761905,6866,98679,40.578,1,0.104761905,1,1,9.120095238,80024,6866,98679,75792,28.67499508,11.4289629,1,1,0.136304768,0.25932855,41.12950289,-74.0235228
22,4,1.439,9.736,3,1,1,1,0,4,3,2,3,0.5,62344,85237,4.317,1,0.5,1,1,2.1585,85237,62344,85237,62344,5.010226017,1.067955383,1,1,0.012699299,0.045311068,40.93583878,-73.80716447
692,4,0.462,8.094,0,1,1,1,0,4,3,2,3,0.5,11271,37377,1.386,1,0.5,1,1,0.693,11271,37377,11271,37377,1.92927048,0.347109114,1,1,0.00412384,0.017447777,40.87632983,-73.56751575
407,5,0.648,4.367,0,1,1,0,1,5,4,3,4,0.4,26994,80019,2.592,1,0.4,1,1,1.0368,80019,26994,26994,127856,3.313099306,0.581813426,1,1,0.006892537,0.029962734,40.68661185,-73.51992531
848,2,0.201,5.732,0,1,1,1,0,2,1,0,1,1,52062,45795,0.201,1,1,1,1,0.201,45795,52062,52062,45795,0.620024899,0.238065986,1,1,0.002827345,0.00560733,40.85279613,-73.46041709
138,3,1.96,10.673,1,2,2,1,1,3,2,1,2,0.666666667,73682,34208,3.919,1,0.666666667,1,1,2.612666667,73682,34208,34208,82095,4.134341003,1.128273566,1,1,0.013373475,0.037389811,40.72257538,-73.33581934
615,3,0.092,3.853,0,1,2,0,2,3,2,1,2,0.666666667,59304,116151,0.183,1,0.666666667,1,1,0.122,85235,116151,116151,59304,0.463594038,0.361602419,1,1,0.004291605,0.004192613,40.80804996,-72.8337056
141,25,4.322,5.598,2,1,3,0,3,25,40,13,17,0.133333333,59298,69586,23.584,1,0.133333333,1,1,13.83176,19538,79020,69586,59298,4.042661396,19.40612697,1,1,0.230626878,0.036560687,40.8969152,-72.78097184
143,3,1.638,18.389,0,1,1,0,1,3,2,1,2,0.666666667,135175,40573,3.276,1,0.666666667,1,1,2.184,135175,40573,135175,121436,3.995688714,0.4820196,1,1,0.005731096,0.036135879,40.92767383,-72.29070996
532,2,0.109,4.37,0,1,1,1,0,2,1,0,1,1,79033,56147,0.109,1,1,1,1,0.109,79033,56147,79033,56147,0.786788187,0.133083698,1,1,0.001577607,0.00711549,40.72935369,-73.20233178
620,2,0.915,14.248,2,1,1,1,0,2,1,0,1,1,7291,56155,0.915,1,1,1,1,0.915,56155,7291,56155,7291,2.028443976,0.078110445,1,1,0.000926629,0.018344674,40.77875746,-73.02161723
511,2,0.076,7.19,0,0,1,0,1,2,1,0,1,1,127858,110985,0.076,1,1,1,1,0.076,110985,127858,127858,110985,0.012853471,0.627243918,1,1,0.007460788,0.000116243,40.95432515,-72.39445071
419,11,11.405,9.858,14,2,3,0,3,11,17,4,5,0.309090909,63444,135176,48.518,1,0.309090909,1,1,35.25145455,69584,135176,69584,63444,27.43179213,9.46437167,1,3,0.111960104,0.248085374,40.5907132,-74.29398519
394,6,5.681,7.695,5,2,3,1,2,6,6,3,4,0.4,124574,18468,20.707,1,0.4,1,1,11.36266667,121445,18468,124574,83161,10.68287104,2.95149208,1,1,0.035117619,0.096612866,40.9748725,-73.75910466
744,2,0.608,9.087,1,1,2,0,2,2,1,0,1,1,11264,51002,0.608,1,1,1,1,0.608,11264,51002,11264,51002,0.973377151,0.386175248,1,1,0.004573377,0.008802948,40.66469694,-73.65314164
241,3,1.467,2.44,0,1,1,1,0,3,2,1,2,0.666666667,97651,25942,2.934,1,0.666666667,1,1,1.956,97651,25942,25942,97651,3.555250969,0.391907755,1,1,0.004642093,0.032152685,40.6765781,-73.57202621
553,4,1.263,6.281,2,1,1,0,1,4,3,2,3,0.5,103754,52066,3.79,1,0.5,1,1,1.895,103754,52066,103754,52066,4.366458393,1.421600126,1,1,0.016841578,0.039489015,40.68814087,-73.45962434
897,2,4.123,2.67,0,1,1,1,0,2,1,0,1,1,34211,116162,4.123,1,1,1,1,4.123,34211,116162,34211,116162,4.016621152,0.634784031,1,1,0.007523488,0.036325186,40.71695925,-73.31285451
38,6,1.409,9.608,4,1,2,0,2,6,5,3,5,0.333333333,66539,41678,6.855,1,0.333333333,1,1,2.348333333,31121,66539,10247,41678,2.752115552,4.583927694,1,1,0.054431012,0.024889355,40.84167858,-73.22328375
159,4,1.15,3.7,0,1,2,0,2,4,3,2,3,0.5,25943,55156,3.449,1,0.5,1,1,1.7245,113058,25943,55156,31123,2.08710272,0.778738792,1,1,0.00923429,0.018875167,40.75042798,-73.15583827
616,3,1.232,2.173,1,1,1,1,0,3,2,1,2,0.666666667,133077,128895,2.464,1,0.666666667,1,1,1.642666667,128895,133077,128895,133077,0.770213412,1.202763596,1,1,0.014261632,0.006965592,40.74694603,-73.06864869
337,2,0.591,8.95,2,1,1,1,0,2,1,0,1,1,108911,16363,0.591,1,1,1,1,0.591,108911,16363,16363,108911,0.77718755,1.024298181,1,1,0.012162501,0.007028665,40.83982274,-72.93106731
231,3,0.111,12.612,0,1,1,0,1,3,2,1,2,0.666666667,107871,140292,0.222,1,0.666666667,1,1,0.148,140292,107871,140292,107871,1.254636277,0.23784228,1,1,0.002829698,0.011346576,40.9699579,-72.29346333
482,2,0.241,4.306,0,1,1,1,0,2,1,0,1,1,66533,38417,0.241,1,1,1,1,0.241,66533,38417,38417,66533,0.737194134,0.4079891,1,1,0.004839195,0.006666975,40.76770297,-73.03029628
548,2,0.72,6.043,0,0,1,0,1,2,1,0,1,1,77880,120374,0.72,1,1,1,1,0.72,77880,120374,120374,77880,0.969959041,0.136535948,1,1,0.001625866,0.008772035,41.02865891,-72.22972333
286,2,0.852,3.887,0,0,1,0,1,2,1,0,1,1,18462,58244,0.852,1,1,1,1,0.852,58244,18462,18462,58244,1.300195881,0.081405424,1,1,0.000967347,0.011758604,40.89055328,-72.57901119
525,2,0.069,10.098,0,0,1,0,1,2,1,0,1,1,109929,132044,0.069,1,1,1,1,0.069,109929,132044,132044,109929,0.39645377,0.086722852,1,1,0.001030829,0.003585416,40.90942422,-72.55176276
817,2,1.742,2.327,0,1,1,1,0,2,1,0,1,1,60272,74732,1.742,1,1,1,1,1.742,60272,74732,60272,74732,0.007430538,0.419089298,1,1,0.004967984,6.72e-05,40.72927356,-73.22249315
801,2,0.488,27.047,0,0,1,0,1,2,1,0,1,1,44800,36279,0.488,1,1,1,1,0.488,44800,36279,36279,44800,0.568709532,0.386655385,1,1,0.004598272,0.005143248,40.94253098,-72.43467153
47,1463,239.507,21.65,754,1,5,0,5,1463,198639,480,587,0.185738878,17457,6401,697.393,1,0.185738878,1,1,65038.21626,142040,17457,81063,95589,355.6900999,162.6979183,1,1,1.91630907,3.21676072,40.297202,-75.0219832
173,20,25.393,12.544,3,1,2,0,2,20,124,4,5,0.652631579,142676,142979,52.661,1,0.652631579,1,1,314.8709,142854,142676,142565,92564,27.93006874,23.81448296,1,15,0.277256245,0.252591647,39.50276458,-75.91501078
255,5,7.306,23.967,5,2,3,2,1,5,5,2,3,0.5,141798,141883,15.344,1,0.5,1,1,14.6124,141883,141798,142025,142332,10.05494274,3.527676025,1,1,0.040849894,0.09093406,39.12614743,-75.54593951
184,57,48.4,10.116,34,1,4,0,4,57,538,9,10,0.337092732,149060,142923,185.886,1,0.337092732,1,14,913.6642807,149060,142978,142923,142180,86.65254753,72.41388137,14,1,0.834171512,0.783661146,38.75550871,-75.85049703
91,9,8.97,10.409,7,2,3,1,2,9,11,4,6,0.305555556,142193,142339,28.673,1,0.305555556,1,1,21.92622222,142339,142193,142031,142193,12.33696446,11.55807921,1,1,0.133507994,0.111572019,38.95032654,-75.41689096
781,7,1.107,8.523,4,2,3,0,3,7,6,4,6,0.285714286,141966,142353,6.025,1,0.285714286,1,1,1.897714286,141966,141817,142353,141967,3.540379412,5.205700401,1,1,0.060047672,0.032018191,38.85148186,-75.39637867
51,13,14.129,15.037,5,1,3,0,3,13,27,5,7,0.346153846,142079,141820,32.134,1,0.346153846,1,1,58.68784615,142079,142383,141820,142298,9.841946688,14.14665093,6,1,0.163047644,0.089007784,38.7930875,-75.2310364
585,3,1.045,5.935,2,2,2,2,0,3,2,1,2,0.666666667,112034,786,2.09,1,0.666666667,1,1,1.393333333,786,112034,786,112034,1.683348757,2.279937277,1,1,0.026483246,0.01522373,39.34361688,-75.18877228
27,31,13.415,27.695,21,2,4,0,4,31,63,15,18,0.135483871,135153,27963,62.5,1,0.135483871,1,2,54.52664516,27963,93606,120403,73695,48.20203283,20.17869275,1,1,0.23466583,0.43592556,39.42531689,-75.0269489
202,23,18.115,20.002,18,2,4,0,4,23,44,12,13,0.173913043,65516,3969,72.761,1,0.173913043,1,4,69.3086087,16387,3969,3969,65516,42.08194581,29.01185699,4,4,0.337921973,0.380577223,39.53485411,-74.86540713
188,66,33.219,10.8,18,2,4,0,4,66,223,36,39,0.103962704,89482,100688,101.874,1,0.103962704,1,1,224.4824848,140270,89482,100688,103766,39.38981251,44.89616052,1,1,0.524956325,0.35623033,39.80096251,-74.53497622
664,2,1.476,13.576,2,2,2,2,0,2,1,0,1,1,99697,472,1.476,1,1,1,1,1.476,472,99697,99697,472,2.060573114,0.318160843,1,1,0.003697269,0.018635241,39.37354398,-74.5801073
142,26,18.288,8.466,15,1,4,0,4,26,56,11,15,0.172307692,117197,141223,49.53,1,0.172307692,1,1,78.77815385,46842,141223,66557,81075,19.80638929,23.10758433,8,1,0.27106396,0.179123386,40.02235526,-74.37507678
894,2,11.027,11.837,1,2,2,1,1,2,1,0,1,1,15372,118224,11.027,1,1,1,1,11.027,15372,118224,15372,118224,5.789854672,1.651930178,1,1,0.019253332,0.052361809,39.57854804,-74.3556258
671,3,1.958,6.783,0,0,0,0,0,3,3,0,1,1,67591,55172,2.529,2,1,2,2,3.916666667,127850,55172,55172,67591,0.987511158,0.783424465,2,2,0.009150714,0.008930772,39.72874711,-74.1953861
464,2,1.047,1.957,0,0,0,0,0,2,1,0,1,1,16391,87416,1.047,1,1,1,1,1.047,87416,16391,16391,87416,0.21863544,0.222478681,1,1,0.002598176,0.001977277,39.71640636,-74.18104719
392,2,0.093,5.207,0,1,1,1,0,2,1,0,1,1,132017,60306,0.093,1,1,1,1,0.093,132017,60306,132017,60306,0.071621563,0.593172258,1,1,0.006958245,0.000647725,40.02263883,-74.16687342
195,6,18.999,3.44,3,0,1,0,1,6,11,1,2,0.733333333,102717,68597,29.446,1,0.733333333,1,1,69.66433333,123562,65502,102717,68597,8.966184029,18.51909676,4,1,0.217763476,0.081087634,40.18652995,-74.14696964
416,2,9.727,25.464,3,0,0,0,0,2,1,0,1,1,60298,48926,9.727,1,1,1,1,9.727,48926,60298,48926,60298,5.382703182,0.429818676,1,1,0.005056514,0.048679646,40.21788003,-74.08070739
291,3,2.955,15.983,4,1,2,1,1,3,2,1,2,0.666666667,120388,11284,5.911,1,0.666666667,1,1,3.940666667,11284,120388,120388,11284,4.18830736,5.056164848,1,1,0.059431118,0.037877868,40.15957962,-74.06163954
614,2,4.893,22.569,0,0,0,0,0,2,1,0,1,1,141926,142081,4.893,1,1,1,1,4.893,141926,142081,142081,141926,2.626527876,1.04600831,1,1,0.011968292,0.023753576,38.26894095,-75.1826881
380,3,8.878,11.432,1,1,1,0,1,3,3,0,1,1,137104,54176,9.714,2,1,2,2,17.75666667,137104,25963,137104,54176,5.315916232,2.687514471,2,2,0.031196417,0.048075644,39.29619772,-75.18181925
306,4,11.928,8.12,1,0,1,0,1,4,4,1,2,0.666666667,118231,83167,20.565,1,0.666666667,1,1,23.856,118231,83167,83167,118231,5.26028124,4.045449927,1,1,0.046950903,0.047572497,39.28381599,-75.08704125
387,6,9.47,14.405,4,1,2,0,2,6,8,2,3,0.533333333,60308,117184,24.707,1,0.533333333,1,1,25.25466667,2056,117184,126796,60308,10.00870041,9.614813144,1,1,0.111450574,0.090515857,39.19728874,-74.83534026
560,3,9.725,15.246,2,2,3,0,3,3,2,1,2,0.666666667,105885,10264,19.449,1,0.666666667,1,1,12.966,105885,93608,105885,10264,0.822124637,10.59205237,1,1,0.124016038,0.007435063,39.89333723,-74.27454771
239,13,12.369,6.596,6,1,4,0,4,13,22,6,8,0.282051282,140259,137116,40.17,1,0.282051282,1,1,41.86292308,57208,137116,140259,43787,13.26401915,16.19438977,1,1,0.190210212,0.11995604,40.1089574,-74.23554859
698,2,6.646,6.151,1,2,2,1,1,2,1,0,1,1,18494,49955,6.646,1,1,1,1,6.646,18494,49955,18494,49955,1.926093281,5.957528937,1,1,0.06965949,0.017419043,39.80108486,-74.24573905
442,3,0.219,18.069,3,2,2,2,0,3,2,1,2,0.666666667,2803,5498,0.438,1,0.666666667,1,1,0.292,2803,5498,5498,2803,1.836205597,1.343325131,1,1,0.015717072,0.016606124,39.84481385,-74.20509129
842,2,0.154,5.809,0,0,1,0,1,2,1,0,1,1,9347,106891,0.154,1,1,1,1,0.154,106891,9347,9347,106891,0.6127754,0.455952619,1,1,0.005324554,0.005541768,39.71376171,-74.18907673
568,2,1.707,18.985,0,0,0,0,0,2,1,0,1,1,141969,142049,1.707,1,1,1,1,1.707,142049,141969,142049,141969,0.111003138,0.870862015,1,1,0.009914595,0.001003881,37.90341407,-75.36099871
889,2,0.381,58.597,2,2,2,2,0,2,1,0,1,1,65521,83192,0.381,1,1,1,1,0.381,65521,83192,83192,65521,0.003391195,1.864526869,1,1,0.02168803,3.07e-05,39.44051891,-74.53959135
786,3,4.577,15.246,2,2,3,1,2,3,2,1,2,0.666666667,31153,2384,9.155,1,0.666666667,1,1,6.103333333,134122,2384,2384,134122,5.095444246,3.464840465,1,1,0.040467498,0.046081757,39.72323091,-74.28367975
661,6,1.283,6.282,3,1,2,0,2,6,6,3,4,0.4,94608,107896,3.097,1,0.4,1,1,2.566333333,94608,2620,107896,132016,1.06998182,3.949489581,2,1,0.046345625,0.009676613,40.04602099,-74.16598339
624,2,1.732,4.001,0,0,1,0,1,2,1,0,1,1,109958,54169,1.732,1,1,1,1,1.732,109958,54169,54169,109958,1.188629751,1.969388408,1,1,0.023162638,0.010749631,40.20081935,-74.02385942
290,2,2.811,14.689,2,2,2,1,1,2,1,0,1,1,142035,142257,2.811,1,1,1,1,2.811,142257,142035,142035,142257,2.308278711,1.354628227,1,1,0.015444939,0.02087542,38.0117238,-75.45239999
576,6,5.375,17.105,6,3,4,2,2,6,6,2,4,0.4,142371,142290,12.782,1,0.4,1,1,10.75,142366,142371,142366,142290,7.99018805,6.87502609,1,1,0.079010183,0.072261002,38.5868211,-75.32664066
663,2,0.617,22.224,2,2,2,2,0,2,1,0,1,1,114046,40595,0.617,1,1,1,1,0.617,40595,114046,40595,114046,1.932673807,0.68598382,1,1,0.007956038,0.017478556,39.23633586,-74.90753844
709,2,34.18,5.023,1,0,1,0,1,2,1,0,1,1,100707,94633,34.18,1,1,1,1,34.18,94633,100707,100707,94633,7.3913618,3.580706615,1,1,0.041556183,0.066845387,39.28216993,-74.78581688
724,2,0.379,4.08,0,1,1,1,0,2,1,0,1,1,39510,87391,0.379,1,1,1,1,0.379,39510,87391,39510,87391,0.398074331,0.34088245,1,1,0.003980471,0.003600072,39.70841539,-74.19118334
778,2,0.111,3.515,0,0,1,0,1,2,1,0,1,1,109952,79041,0.111,1,1,1,1,0.111,109952,79041,109952,79041,0.118317742,0.29433101,1,1,0.003438048,0.001070032,39.73162095,-74.17514956
90,420,301.766,12.011,372,1,6,0,6,420,48239,59,73,0.548232754,144103,143169,719.497,1,0.548232754,1,309,69318.58243,143337,87434,57340,143564,238.1238141,266.9429519,309,309,3.06999724,2.153524464,38.63482266,-78.41238571
266,40,69.657,19.574,27,1,4,0,4,40,418,10,11,0.535897436,142989,142533,159.97,1,0.535897436,1,28,1455.828,142722,142409,142783,142533,107.9815517,57.56416142,1,2,0.663461557,0.976554631,38.79338212,-76.76133178
148,21,20.468,67.262,12,1,5,0,5,21,77,4,6,0.366666667,142991,142607,90.34,1,0.366666667,1,2,150.0975238,142723,142991,142983,142723,51.42283831,44.501004,2,8,0.516437697,0.465053614,39.27904475,-76.68042057
