lagoslakeid,net_id,lagos_degree,strength
472204,40,4,28.471
471229,40,134,15015.588
471712,40,132,15378.654
470934,40,132,14885.333
472201,40,132,13962.74
471913,40,132,10382.665
471703,40,132,14148.654
471471,40,132,18465.07
470889,40,132,11865.532
470927,40,132,14258.219
470704,40,132,18093.976
471421,40,2,1.254
472448,40,132,11422.739
471438,40,2,0.607
471698,40,132,13846.913
471123,40,132,11075.54
471427,40,133,11824.072
471208,40,132,18007.947
470896,40,132,11796.176
471450,40,2,0.789
470937,40,134,14344.018
472485,40,2,0.774
472489,40,5,15.005
472233,40,3,2.883
472230,40,7,17.725
470948,40,2,1.653
471977,40,135,17269.999
470648,40,132,13873.41
471152,40,2,2.864
15538,41,2,4.24
76004,41,28,2167.518
139035,41,5,13.647
6355,41,2,0.464
33348,41,4,9.851
56342,41,2,0.331
130799,41,30,1867.628
536,41,29,2495.506
132860,41,2,2.319
38617,41,28,1922.608
55332,41,29,1698.044
33344,41,30,1851.43
128707,41,2,1.906
136909,41,28,1898.662
2927,41,29,1957.204
133952,41,2,3.797
74943,41,29,1602.09
43966,41,3,0.872
121641,41,3,1.681
130800,41,28,1670.704
2992,41,34,1576.786
83376,41,7,147.681
1242,41,11,317.095
1278,41,2,2.567
79199,41,2,4.959
21891,41,2,5.611
15534,41,5,80.363
3966,41,6,61.291
15539,41,2,4.098
6357,41,2,0.078
6358,41,2,0.103
2371,41,3,51.873
974,41,13,391.221
127671,41,12,362.718
45997,41,2,0.218
82285,41,12,354.057
28140,41,12,377.608
2058,41,3,6.458
118430,41,2,8.218
48877,42,3,26.734
94545,42,3,22.257
65464,42,2,2.613
116112,42,3,1.482
82908,43,54,12978.771
109685,43,2,5.133
60048,43,3,7.466
102496,43,54,12282.744
127066,43,4,49.649
95353,43,62,11266.933
127061,43,3,24.859
842,43,57,16711.339
97411,43,2,1.249
3451,43,2,0.356
9595,43,3,1.493
15158,43,2,0.321
139462,43,2,0.632
124325,43,2,1.802
17156,43,2,3.703
63186,43,3,3.451
54959,43,3,1.228
133312,43,2,0.45
33959,43,2,1.351
102499,43,5,62.123
1984,43,3,9.866
51809,43,3,5.886
53935,43,2,1.631
45542,43,2,1.388
55913,43,2,3.294
3492,43,5,47.723
50757,43,6,37.45
122235,43,6,39.895
66303,43,54,14607.085
95355,43,54,14840.726
19322,43,2,4.925
121192,43,53,11994.365
44575,43,53,11547.385
96394,43,2,1.277
1662,43,2,3.797
120102,43,3,4.569
3301,43,2,0.339
1568,43,55,14218.805
15162,43,53,13906.616
73,43,77,11057.985
78766,43,2,0.762
2814,43,2,0.612
74476,43,9,558.588
19316,43,2,2.694
2702,43,5,43.052
35002,43,25,1376.941
92290,43,3,12.921
54990,43,3,10.904
36058,43,24,859.543
137372,43,2,3.007
14089,43,29,1005.89
133342,43,6,56.144
35017,43,2,1.871
778,43,23,1327.777
108657,43,22,918.608
50738,43,22,771.857
99463,43,22,663.327
72360,43,22,784.895
115929,43,3,6.861
38200,43,22,784.398
90270,43,22,859.946
89218,43,4,49.653
2979,43,5,46.509
2554,43,14,109.194
372,43,4,40.191
137379,43,3,27.463
1397,43,3,16.843
93355,43,2,8.05
110725,43,2,1.454
84999,43,2,1.969
129124,43,5,105.892
116961,43,4,177.224
104564,43,2,0.184
63198,43,3,13.753
91256,43,3,23.421
66304,43,2,5.379
104526,43,2,0.302
28775,43,2,4.476
120113,43,22,838.418
135376,43,2,2.098
24655,43,22,792.613
2716,43,22,1046.351
18242,43,69,1693.892
89234,43,2,0.84
87137,43,6,59.862
74487,43,2,1.772
33961,43,6,64.324
79793,43,2,0.101
95380,43,6,71.057
1064,43,16,167.332
103530,43,10,176.104
88157,43,10,122.589
8548,43,2,1.803
137390,43,2,1.467
87112,43,6,43.49
44585,43,2,8.926
527,43,2,9.495
132283,43,5,74.91
295,43,13,283.989
2035,43,14,494.982
104566,43,2,0.117
2258,43,2,0.206
25725,43,3,7.86
3130,43,17,129.986
111783,43,19,25.365
113780,43,7,42.154
2168,43,8,46.007
18217,43,3,8.63
1563,43,2,0.668
117931,43,5,9.098
45535,43,2,0.26
127057,43,2,1.021
46599,43,3,5.605
2337,43,3,1.425
88152,43,2,1.038
61076,43,4,5.383
133319,43,5,5.561
82915,43,2,0.435
3219,43,5,14.97
50750,43,2,1.15
137364,43,2,0.923
4097,43,2,0.943
121195,43,4,19.129
60047,43,3,2.936
75575,43,2,2.585
132287,43,4,17.062
94369,43,6,34.946
133305,43,6,16.777
3776,43,8,49.916
132291,43,3,1.846
129111,43,2,4.87
91286,43,2,6.614
233,43,13,62.471
1121,43,3,5.004
12041,43,2,7.403
80820,43,2,9.768
64186,43,4,13.919
137367,43,11,13.671
78747,43,3,5.796
568,43,5,1.276
130213,43,3,0.281
51830,43,2,0.273
37125,43,3,0.623
16154,43,4,3.418
39270,43,3,5.733
77660,43,2,0.122
80783,43,5,1.296
90256,43,4,1.712
21449,43,3,3.153
29818,43,3,2.064
48685,43,2,0.326
100453,43,2,2.469
2825,43,15,17.23
25718,43,2,0.79
121203,43,2,3.858
133337,43,5,5.475
65285,43,5,5.466
68345,43,2,4.5
75581,43,2,0.706
2719,43,7,6.34
101491,43,2,1.505
87132,43,4,6.356
122258,43,3,6.407
79788,43,4,4.499
86052,43,2,0.35
19343,43,2,0.24
112838,43,3,4.329
140516,43,2,0.178
71372,43,2,1.091
89229,43,2,0
117929,43,4,3.34
80804,43,2,2.884
39273,43,3,11.652
76568,43,4,10.102
51831,43,2,1.967
51814,43,4,3.826
139463,43,2,0.817
87123,43,2,0.682
68333,43,2,0.497
128099,43,2,0.301
78757,43,2,0.619
129142,43,2,1.019
2796,43,4,4.978
134372,43,4,3.588
107656,43,2,0.74
113790,43,2,0.08
116943,43,2,0.252
103520,43,2,0.673
9598,43,2,0.498
20334,43,3,1.049
130201,43,3,0.899
110729,43,5,2.81
2044,43,3,1.793
112836,43,4,14.212
72365,43,2,0.452
61073,43,3,5.049
15161,43,4,6.996
70354,43,3,2.027
49694,43,2,0.371
46576,43,2,1.713
98459,43,2,0.631
56964,43,3,0.261
3670,43,2,0.293
813,43,2,0.187
2955,43,4,0.612
64189,43,2,0.553
79780,43,2,0.985
1425,43,5,3.542
99439,43,2,1.61
115914,43,4,2.758
108663,43,3,1.408
18259,43,3,0.349
78732,43,2,0.6
61055,43,2,2.533
635,43,7,3.689
48662,43,3,0.979
123266,43,2,3.087
91259,43,2,1.748
126401,43,2,0.199
27719,43,2,0.171
101478,43,2,1.004
99438,43,2,0.539
91285,43,2,1.116
31932,43,2,0.17
881,43,2,0.166
23630,43,2,0.114
51816,43,2,0.123
43519,43,2,0.138
46582,43,2,0.13
70361,43,2,0.432
119026,43,2,0.179
40340,43,2,0.223
134370,43,2,0.408
8546,43,2,0.238
95384,43,2,0.601
2570,43,2,1.247
3097,43,4,5.857
767,43,3,5.704
66300,43,4,6.284
33983,43,3,0.333
133320,43,2,0.322
9603,43,3,7.34
4118,43,6,7.443
77654,43,2,0.103
107644,43,2,1.225
12047,43,2,6.71
2284,43,4,14.656
13057,43,2,0.808
24672,43,3,12.126
37126,43,4,16.782
86044,43,21,375.427
83980,43,14,185.162
52908,43,2,1.116
113778,43,13,163.211
39238,43,11,129.034
110726,43,11,284.752
71386,43,20,297.293
25717,43,9,188.383
80787,43,2,3.918
135390,43,7,55.053
1971,43,7,45.842
32946,43,5,30.594
62101,43,2,2.372
19335,43,13,274.119
40335,43,12,339.951
119025,43,2,1.598
91261,43,2,0.834
39243,43,12,190.587
41419,43,2,0.839
58010,43,12,309.76
316918,43,12,296.42
121215,43,2,0.83
127093,43,2,4.093
3839,43,3,9.163
108658,43,13,370.816
136377,43,12,194.084
133322,43,26,447.492
63,43,3,18.388
124332,43,3,20.865
259,43,16,314.834
129109,43,2,0.476
133329,43,3,3.176
34992,43,4,76.198
124347,43,4,73.09
38199,43,5,37.832
39252,43,6,57.024
40321,43,6,37.299
50749,43,7,55.461
430,43,9,105.474
30871,43,3,7.519
316884,43,3,4.807
22524,43,2,1.195
94370,43,2,13.479
111787,43,2,2.018
3059,43,12,25.632
54947,43,2,4.063
87122,43,2,4.04
1595,43,2,2.344
89235,43,2,1.641
37115,43,5,4.959
3491,43,2,2.482
132297,43,3,5.881
28771,43,3,4.745
97421,43,2,1.01
77637,43,2,4.02
39237,43,2,6.507
81865,43,3,3.657
120116,43,2,1.989
83969,43,2,4.146
44553,43,2,0.327
30884,43,3,1.909
111804,43,6,8.476
45543,43,2,3.723
1516,43,5,0.484
25722,43,4,2.123
129108,43,2,2.718
99461,43,4,2.861
104522,43,3,3.872
27731,43,3,1.842
20341,43,2,1.156
2074,43,2,1.632
725,43,2,0.22
53911,43,2,0.21
2465,43,3,0.319
119011,43,2,0.449
20351,43,2,1.869
70382,43,2,1.966
64204,43,4,17.21
65298,43,8,2.481
48671,43,2,0.703
108671,43,2,0.331
70358,43,7,2.721
68339,43,2,0.513
1603,43,3,1.103
29822,43,5,3.763
109694,43,3,3.802
107669,43,3,2.001
3338,43,4,1.662
105613,43,2,0.144
1252,43,3,0.961
41424,43,4,2.071
133334,43,3,2.241
16144,43,4,1.472
136375,43,2,0.154
133308,43,2,0.218
121180,43,3,1.87
102500,43,2,0.716
124338,43,3,2.38
20358,43,3,0.897
53904,43,2,0.945
32959,43,3,0.682
94402,43,4,0.871
88169,43,2,1.893
50747,43,2,1.243
32943,43,3,1.971
25702,43,2,0.717
45529,43,2,0.138
66297,43,2,0.221
2597,43,3,0.773
15160,43,3,3.202
80810,43,3,2.814
75571,43,2,1.307
114816,43,2,0.317
44582,43,4,4.862
98449,43,2,0.71
95349,43,3,4.227
78736,43,2,0.955
139480,43,2,3.13
36050,43,2,0.48
98448,43,2,0.402
93363,43,2,0.423
37141,43,2,0.824
95357,43,8,45.452
81883,43,2,1.006
129131,43,2,0.915
2102,43,2,0.815
24665,43,2,0.374
54953,43,2,0.598
71381,43,2,2.091
83966,43,2,3.84
138464,43,4,24.806
39351,43,4,27.074
3604,43,9,58.605
20367,43,4,5.503
1830,43,3,3.101
47622,43,2,5.302
93368,43,2,3.911
1390,43,3,7.577
22518,43,3,5.251
38180,43,3,4.517
119015,43,4,8.245
9597,43,2,1.713
2437,43,2,1.924
110714,43,2,1.801
3105,43,9,40.393
2770,43,4,1.761
2122,43,10,50.841
62087,43,2,1.118
71376,43,2,0.326
185,43,14,204.774
129121,43,3,10.681
70353,43,10,272.632
134374,43,14,199.38
13071,43,2,2.019
1771,43,5,15.42
368,43,2,20.424
316,43,5,5.886
2151,43,3,9.575
4024,43,10,23.078
119032,43,2,3.5
3827,43,2,0.809
1861,43,2,0.785
13058,43,3,4.846
98446,43,2,4.494
3060,43,2,1.107
94344,43,3,14.026
2453,43,5,24.009
3037,43,3,1.867
41404,43,2,3.737
2854,43,5,32.971
2697,43,2,0.238
65261,43,2,0.215
3594,43,3,9.276
2356,43,5,11.256
112825,43,2,0.877
187,43,2,0.391
72366,43,2,1.726
1933,43,5,6.809
17181,43,3,2.475
115909,43,3,3.668
50758,43,2,1.506
47625,43,2,1.227
125387,43,2,1.588
105617,43,3,1.155
39263,43,2,4.63
83962,43,2,1.721
89237,43,2,1.112
71387,43,2,1.549
62084,43,2,0.395
24654,43,2,0.99
82907,43,4,42.257
42498,43,2,0.985
94362,43,4,49.324
84001,43,6,82.76
61075,43,3,6.373
106611,43,3,48.811
50736,43,2,1.129
73441,43,3,25.761
3383,43,4,7.809
3785,43,2,0.49
1969,43,3,9.098
2559,43,2,0.807
61077,43,2,2.424
82910,43,11,139.303
21430,43,11,101.421
113793,43,11,119.752
52891,43,2,0.613
20345,43,3,2.626
13052,43,3,2.954
108667,43,3,4.365
79786,43,4,5.331
1344,43,3,3.987
99432,43,4,7.446
99450,43,3,4.351
844,43,3,3.215
60062,43,2,0.393
74465,43,2,0.557
76569,43,2,0.346
122254,43,6,165.88
169,43,6,125.865
32944,43,7,133.176
67331,43,2,1.039
52896,43,2,0.929
88,43,2,0.528
73433,43,2,1.054
92280,43,11,128.613
31954,43,4,2.338
1605,43,2,1.396
46575,43,2,2.222
21454,43,2,0.909
43537,43,3,18.821
52867,43,3,2.683
82900,43,4,12.8
88164,43,2,3.984
1214,43,3,12.666
63173,43,3,1.221
11061,43,2,0.457
137370,43,2,2.553
140524,43,2,7.222
66280,43,2,0.876
28765,43,2,1.198
789,43,2,1.512
999,43,2,7.919
2161,43,4,1.395
40314,43,3,1.903
116940,43,2,2.562
1996,43,4,7.409
35024,43,2,6.402
28767,43,2,0.403
75577,43,3,1.355
2068,43,3,8.818
87130,43,54,14646.439
73431,43,3,1.626
49704,43,2,1.219
137374,43,2,0.799
119024,43,2,1.169
55916,43,2,1.417
127084,43,53,11957.516
29795,43,5,32.031
108660,43,5,41.018
16150,43,2,1.743
90255,43,3,2.313
84000,43,56,12640.063
54943,43,53,10086.752
125390,43,53,14667.643
11040,43,53,16488.9
1285,43,5,48.697
103522,43,2,7.173
92269,43,2,25.393
125407,43,3,6.686
3962,43,5,104.648
109686,43,5,94.268
98425,43,5,100.058
4207,43,6,104.36
128088,43,4,5.179
101477,43,2,1.982
55904,43,2,0.308
29812,43,2,3.776
97425,43,2,6.862
37133,43,2,6.015
72380,43,2,5.878
79800,43,7,73.791
1902,43,53,11814.274
55927,43,53,15102.35
58015,43,4,6.129
110744,43,55,12069.025
134376,43,2,0.64
2131,43,2,2.002
131236,43,55,16030.739
252361,44,30,1343.539
250969,44,2,0.198
250963,44,29,1017.35
252360,44,2,0.087
250962,44,29,1032.07
250952,44,29,998.139
439822,45,2,49.99
440278,45,100,19987.704
440338,45,102,16020.06
441689,45,100,17661.537
442141,45,102,21597.394
443025,45,6,35.654
441621,45,108,15777.176
440784,45,100,14293.531
441619,45,100,32635.636
441203,45,100,22389.039
439990,45,75,15050.541
440238,45,2,1.015
441188,45,4,9.915
442968,45,7,60.691
441173,45,5,38.756
439757,45,4,71.974
439765,45,4,81.811
442960,45,5,54.349
439746,45,8,95.727
441193,45,17,859.1
439747,45,16,1767.55
442604,45,3,126.968
442947,45,5,244.619
440655,45,5,246.154
442234,45,75,10391.193
440829,45,75,13120.174
441795,45,75,12345.363
442945,45,3,23.556
443229,45,75,20576.551
440967,45,75,18612.443
440217,45,77,20001.728
440869,45,75,9436.077
439902,45,3,21.488
441309,45,2,4.232
440374,45,4,27.177
442645,45,2,4.146
441315,45,76,11999.951
443219,45,75,18378.572
443095,45,2,0.425
440376,45,75,17893.778
442186,45,3,4.837
440831,45,76,13089.421
440802,45,75,12272.374
441280,45,75,12616.037
440070,45,173,49720.986
439803,45,100,27729.092
441764,45,101,15443.244
440719,45,100,18490.325
442119,45,101,18273.807
439787,45,2,0.252
441192,45,2,0.385
440686,45,20,756.568
441659,45,21,1010.458
441161,45,20,1041.537
441630,45,2,8.018
440668,45,20,970.197
441640,45,3,1.583
442969,45,20,650.535
441160,45,20,1042.725
440653,45,21,1001.702
441660,45,2,0.492
441151,45,100,24757.207
441355,45,100,22862.815
440734,45,101,16398.108
440732,45,2,0.832
443008,45,2,1.292
440274,45,100,17960.29
440711,45,2,0.584
440712,45,100,18640.752
442616,45,2,10.354
440811,45,100,15658.654
440709,45,2,1.085
440708,45,100,19421.617
439848,45,100,13432.283
441216,45,100,32861.237
442182,45,100,15640.401
442577,45,100,22211.396
443026,45,100,21589.054
439893,45,101,17940.841
442188,45,2,1.227
65496,46,2,1.998
113067,46,16,219.277
52069,46,3,0.472
91500,46,2,0.455
57190,46,16,335.289
62338,46,2,0.343
63438,46,7,57.98
20608,46,4,10.344
76840,46,10,60.865
32195,46,3,1.175
109928,46,2,1.715
48913,46,2,3.208
67583,46,2,2.433
30061,46,7,60.597
121441,46,7,35.108
37376,46,12,85.595
126827,46,7,50.437
113065,46,16,330.74
3795,46,16,237.668
121446,46,2,2.717
6526,46,17,337.68
6947,46,2,0.311
96602,46,16,235.403
35239,46,3,11.218
9377,46,17,361.58
3282,46,17,291.408
136145,46,17,316.258
44797,46,18,233.533
104790,46,4,7.072
124562,46,2,1.137
3245,46,4,16.637
48904,46,6,27.221
3098,46,3,17.969
21681,46,16,296.345
76838,46,3,0.716
114000,46,2,0.866
43768,46,2,2.169
141260,46,16,294.442
2522,46,2,2.912
59299,46,2,1.37
22795,46,16,310.512
3448,46,16,261.704
779,46,2,4.314
67581,46,2,3.423
1302,46,17,214.012
13302,46,2,1.505
106863,46,16,248.241
129956,46,57,2324.91
18459,46,2,6.055
19541,46,2,5.842
37378,46,2,1.559
22788,46,50,1928.188
89466,46,3,5.911
100674,46,3,0.94
116146,46,2,0.344
135178,46,2,0.181
2183,46,5,8.372
75798,46,5,10.127
69588,46,43,1783.907
42745,46,43,1901.97
118212,46,43,1687.956
3742,46,43,2114.842
53149,46,43,3818.933
26988,46,2,2.953
65495,46,6,29.768
69581,46,6,28.958
120377,46,6,21.122
87367,46,43,3262.52
108918,46,2,0.097
122482,46,2,0.619
90483,46,5,13.213
29005,46,5,20.844
87365,46,43,1848.976
129963,46,3,26.928
112023,46,3,19.22
73670,46,2,7.398
1024,46,43,2068.998
68584,46,7,74.856
36290,46,3,19.026
1036,46,3,18.474
92540,46,7,45.293
3235,46,3,9.326
107875,46,44,2042.102
98681,46,2,3.773
101712,46,44,1916.637
77878,46,2,0.706
132035,46,44,2029.497
5375,46,43,3183.559
585,46,43,2027.926
35244,46,43,2158.861
83156,46,8,42.258
59291,46,8,39.719
82087,46,6,23.93
94592,46,2,1.213
4808,46,7,34.072
124568,46,2,2.682
129970,46,2,0.147
63437,46,4,16.583
120378,46,3,3.758
107868,46,2,0.755
3410,46,43,1861.002
652,46,43,1898.335
1461,46,2,5.801
32193,46,2,6.384
2178,46,43,3308.96
90485,46,43,1920.705
74739,46,43,1779.763
125644,46,3,7.747
135174,46,44,1872.749
72622,46,44,1648.905
49949,46,2,1.703
114008,46,2,2.552
117174,46,16,243.335
97690,47,2,3.123
72641,47,667,134742.822
6722,47,3,3.01
33194,47,2,2.61
7288,47,2,1.832
132024,47,3,10.78
139217,47,3,14.052
113089,47,2,1.078
114018,47,2,0.775
82127,47,2,0.206
31151,47,3,4.135
5499,47,2,2.252
74735,47,2,1.333
4374,47,628,134238.743
45806,47,628,168366.242
7216,47,4,25.633
32228,47,17,210.149
141220,47,4,6.445
132025,47,2,1.27
9357,47,4,13.75
35266,47,3,5.551
40583,47,3,6.165
67618,47,647,179344.269
7370,47,4,23.665
19560,47,4,7.957
55210,47,4,3.684
88453,47,5,24.642
112057,47,4,30.145
6575,47,9,82.84
31150,47,7,91.429
121451,47,3,4.93
1825,47,3,10.644
124585,47,2,8.222
139207,47,3,4.061
1339,47,629,148358.729
2174,47,2,1.446
140260,47,3,3.817
66552,47,3,5.14
57,47,629,154658.14
67614,47,10,83.888
21719,47,636,125217.736
35287,47,628,127464.295
62380,47,3,12.184
47903,47,4,22.509
70644,47,629,169800.163
36323,47,633,222302.665
11312,47,628,146454.685
6542,47,2,3.166
67616,47,628,175791.558
36316,47,629,145065.277
6835,47,628,131873.474
142138,47,3,6.578
75822,47,4,18.84
4311,47,631,214040.915
56194,47,2,1.06
71630,47,628,195541.287
6555,47,628,137830.837
17452,47,628,134808.296
123580,47,2,4.877
36328,47,628,148598.226
106886,47,2,0.156
136120,47,628,209327.965
56198,47,4,16.242
6504,47,629,125710.663
104829,47,2,0.399
99714,47,3,4.9
140256,47,4,12.271
38452,47,4,14.719
102716,47,2,0.41
122492,47,23,508.404
138214,47,24,523.831
126806,47,2,3.18
106878,47,23,579.345
104823,47,26,612.03
71605,47,6,83.426
104835,47,634,149142.639
43799,47,2,2.302
92551,47,2,2.218
6939,47,629,156275.671
97688,47,2,1.394
141222,47,628,156067.414
70618,47,2,0.415
102732,47,629,148054.95
67609,47,629,117351.029
135134,47,3,2.119
115131,47,628,133417.606
7120,47,2,6.176
33204,47,628,125906.507
16419,47,630,132943.196
122504,47,10,136.746
6868,47,637,147873.682
101727,47,628,160704.892
90505,47,17,260.972
37388,47,17,336.434
112050,47,17,228.415
34240,47,3,6.167
109960,47,17,235.064
123560,47,17,237.188
119300,47,646,138367.896
1063,47,631,148661.15
108958,47,2,0.778
66566,47,628,139313.853
25981,47,628,163883.49
3048,47,628,106373.318
109951,47,628,204780.934
122517,47,629,184925.51
24901,47,629,132267.418
86326,47,2,0.965
25979,47,3,3.597
118259,47,629,110069.173
121469,47,628,149874.057
80061,47,3,22.54
87386,47,628,191849.093
133044,47,6,37.317
27979,47,2,0.678
119307,47,7,32.716
23910,47,2,3.576
74768,47,2,1.338
114037,47,2,1.694
62374,47,2,1.491
65534,47,6,43.846
19577,47,5,12.061
20641,47,7,15.233
16405,47,3,2.573
104830,47,2,3.886
115132,47,5,12.491
118257,47,2,1.989
38456,47,4,11.619
36334,47,2,0.983
119315,47,16,110.635
40605,47,2,3.485
138198,47,3,14.745
119309,47,3,10.768
135123,47,4,20.537
18506,47,2,0.95
45828,47,2,1.323
134105,47,2,1.68
105914,47,2,1.605
46847,47,2,5.325
61349,47,5,47.406
88463,47,5,40.31
77923,47,5,54.248
98724,47,5,46.826
64501,47,11,130.989
35283,47,8,91.646
98723,47,4,20.544
24926,47,8,38.858
124607,47,635,116393.17
51041,47,2,1.61
6686,47,8,88.405
88456,47,7,72.955
27013,47,7,80.488
97695,47,11,264.925
123554,47,13,249.557
122500,47,13,391.254
89498,47,13,446.369
64476,47,13,408.356
112040,47,18,438.418
15367,47,6,127.485
140271,47,2,3.739
97697,47,632,238668.462
23881,47,2,7.661
2194,47,628,169833.554
119343,47,628,135717.482
3879,47,2,5.457
53158,47,6,14.449
112055,47,3,4.195
63451,47,3,6.48
100683,47,629,153106.329
65535,47,628,118063.496
6570,47,3,3.54
29033,47,2,12.522
63476,47,628,113011.974
90511,47,3,9.931
117204,47,629,196098.634
106903,47,3,10.62
14383,47,629,126797.173
40610,47,641,171360.102
125679,47,9,432.786
132023,47,2,18.305
24941,47,628,175461.577
81081,47,628,196765.802
29031,47,2,0.636
69608,47,628,162224.458
80093,47,3,3.446
66556,47,629,168096.647
111017,47,3,8.15
41690,47,629,191060.056
116187,47,2,3.145
60313,47,2,3.006
97706,47,628,115287.372
66570,47,2,3.412
11290,47,2,3.953
64473,47,628,135201.88
2333,47,628,118065.751
93607,47,628,137283.847
56190,47,628,115302.308
74740,47,2,1.875
70624,47,2,2.624
42768,47,2,3.712
77922,47,2,2.405
44814,47,2,0.65
904,47,628,177347.021
20627,47,628,125592.171
128868,47,628,119150.409
128859,47,629,115104.894
42749,47,2,1.507
34221,47,2,1.264
10272,47,628,162659.598
139206,47,629,163622.174
127828,47,630,141989.685
32238,47,2,0.186
70643,47,628,189793.075
6430,47,628,117987.596
108952,47,3,2.437
65530,47,4,5.578
51037,47,4,4.768
140254,47,4,4.408
54215,47,629,153959.533
20636,47,629,133785.459
19568,47,628,161603.316
82102,47,628,144680.889
89488,47,4,18.172
116169,47,4,17.168
88442,47,630,143838.552
60290,47,628,145485.019
122514,47,2,1.42
52107,47,4,16.891
17454,47,4,13.624
123576,47,4,12.436
21711,47,630,139262.899
6602,47,628,210128.852
47882,47,2,6.236
2776,47,4,15.96
37406,47,14,161.733
61354,47,8,135.391
38439,47,8,143.097
3306,47,8,136.337
46834,47,2,3.567
100721,47,2,4.363
56165,47,8,119.539
25984,47,18,344.763
49953,47,12,215.456
67630,47,14,211.737
69600,47,2,3.844
65515,47,4,11.628
12324,47,3,4.384
105899,47,2,1.845
15377,47,12,296.113
114031,47,628,150990.613
20637,47,628,161421.613
65536,47,628,111834.799
809,47,628,128737.596
27976,47,3,11.255
76881,47,629,128545.896
132003,47,2,2.177
82134,47,628,121448.738
7281,47,628,149124.127
32257,47,2,0.894
9318,47,629,106449.51
42784,47,2,1.691
11316,47,628,114155.92
6878,47,628,177409.697
48938,47,628,188967.699
91523,47,628,150675.921
120407,47,628,121728.886
40597,47,628,154975.205
15380,47,628,115656.533
48916,47,2,3.256
1296,47,2,1.288
17436,47,628,166886.763
6651,47,628,159987.032
63484,47,629,129335.247
58263,47,2,2.902
59352,47,2,1.948
2354,47,3,1.809
70631,47,3,1.558
2963,47,4,2.207
3849,47,2,0.407
73696,47,2,0.124
35262,47,2,0.399
99693,47,2,0.777
33200,47,2,1.564
27010,47,3,2.127
25956,47,2,1.132
27011,47,630,156648.468
1420,47,3,2.256
4226,47,4,2.348
93589,47,2,0.17
39532,47,628,176789.682
69626,47,628,106225.292
113096,47,635,126732.897
35285,47,5,44.319
24927,47,6,38.982
140283,47,4,12.398
88441,47,2,4.118
54180,47,2,1.988
54183,47,2,3.984
3920,47,2,1.738
91516,47,4,20.741
737,47,630,153584.349
125683,47,628,116780.948
1877,47,2,3.623
19602,47,629,191189.737
76852,47,2,1.629
67603,47,2,6.497
51045,47,628,177585.821
130973,47,628,123590.321
113097,47,628,127510.446
20623,47,628,161863.401
3789,47,2,1.815
2399,47,2,2.071
2933,47,2,0.362
109955,47,2,0.255
43796,47,2,0.259
44831,47,628,193695.955
7384,47,2,3.486
40607,47,2,3.657
90521,47,628,110764.078
6429,47,628,130881.01
71614,47,628,170012.038
11328,47,628,189038.157
56191,47,3,7.043
130974,47,628,109421.338
119317,47,2,1.932
83200,47,2,2.965
43803,47,628,108233.496
22818,47,628,122076.701
98733,47,2,2.903
4218,47,2,1.534
65523,47,628,146787.397
88490,47,3,2.457
117215,47,2,3.62
88466,47,2,3.383
98731,47,628,151032.019
91519,47,2,2.041
138203,47,628,145166.928
91522,47,628,121192.664
16404,47,628,134837.291
2807,47,628,172602.396
41722,47,3,7.462
67615,47,628,144429.424
113076,47,2,2.326
83183,47,3,0.287
45808,47,628,149157.96
111007,47,628,190461.23
94628,47,628,180105.486
42764,47,3,1.053
133054,47,628,139092.743
101765,47,628,121603.915
45818,47,628,187910.927
20628,47,628,170348.176
6764,47,2,2.526
118255,47,628,114603.633
14381,47,628,113890.697
107903,47,628,119572.591
1578,47,628,122822.834
62375,47,2,1.989
94630,47,628,122387.585
83202,47,3,5.064
112069,47,629,115592.315
3790,47,629,193233.799
115136,47,629,147436.256
61351,47,628,169388.477
47887,47,628,177413.028
112044,47,2,6.814
102725,47,628,167623.815
116197,47,3,3.154
96643,47,628,123799.074
75837,47,3,6.045
52113,47,3,4.994
123575,47,2,2.487
119316,47,628,140607.264
38445,47,628,159280.171
38455,47,4,43.104
87394,47,629,123909.989
94626,47,3,3.502
133045,47,629,120276.455
124611,47,628,105295.127
108955,47,2,0.117
114035,47,628,116590.003
68615,47,4,12.163
108954,47,3,9.566
89510,47,628,126375.406
134107,47,628,118364.339
118262,47,3,12.214
13331,47,629,121693.591
44832,47,2,0.258
108950,47,628,148422.509
85268,47,3,9.582
16410,47,628,113558.037
57238,47,628,117106.374
19575,47,628,194505.419
134130,47,2,9.598
7157,47,628,194613.441
142108,47,628,211916.824
41698,47,3,15.465
10252,47,628,132495.592
18497,47,628,197247.484
44821,47,2,2.823
52100,47,2,1.616
53156,47,4,6.873
77902,47,628,160673.534
41720,47,2,1.786
86322,47,628,125580.083
71623,47,2,1.842
118233,47,629,134596.369
29029,47,629,150445.15
43800,47,628,192223.956
22829,47,2,0.893
134112,47,2,1.161
106914,47,2,3.87
27022,47,2,3.611
20638,47,628,154599.266
19571,47,628,150748.061
137108,47,6,51.351
76869,47,628,152288.248
49980,47,629,136214.628
23900,47,628,106371.995
112067,47,3,5.142
140253,47,628,108414.093
76858,47,2,4.76
118234,47,2,2.653
89481,47,4,3.987
127841,47,2,3.809
106880,47,3,6.931
20617,47,2,0.933
30078,47,3,4.622
24905,47,2,0.91
77946,47,628,129945.025
84277,47,628,173294.349
18509,47,628,112292.339
79058,47,2,0.405
85271,47,2,5.424
48942,47,6,42.761
106908,47,7,35.88
