"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","PCconnall","net_id"
"200",-1.11322294122436,-1.53330339335471,-0.848798239753257,-0.666176713936437,-0.35130178557523,-0.782047851368986,0.292011916050436,0.472067456912608,1.8948046371437,"200"
"201",-0.352094635732289,-0.583917650131558,0.259004867747641,0.105777479937357,-0.661683064818037,-0.87182921718482,-0.172792645497118,-0.0309627181339125,0.681858089815332,"201"
"202",-0.831087355378326,-1.00304610504688,0.679382297008231,0.966290052865676,-0.712574360486845,-0.344219846966146,-0.0568466895870678,0.354753967366218,1.30261570738244,"202"
"204",-0.843682496808841,-0.811750157647933,-0.0587921004600579,0.089468795214603,-0.52652508087509,-0.677957455336623,-0.0463395447850974,0.134739124745763,1.17078540897256,"204"
"205",-0.373553309659654,0.093962536232587,0.450632021381063,0.288919420692744,-0.401438871168656,-0.265462927859891,-0.255222398772563,-0.377223407186156,0.385189607041703,"205"
"207",0.861066334405844,0.169198849215539,-1.24321995669572,-0.209190213277903,-0.212133538457778,-0.513537970344844,0.432580113445281,-0.0910329257200659,0.877532610689187,"207"
"209",-0.704227329304772,-0.332437609944714,0.507827185643651,0.642257638170502,-0.33806565154597,-0.337440709493372,-0.221738644512195,-0.391338883553918,0.778749571971302,"209"
"210",-2.1488162850808,-0.986542167031874,-0.710225571347468,-0.238745733783165,0.493636361022534,0.579066936461734,0.0812728293731581,0.106034062344272,2.36446122284981,"210"
"211",1.38227231387577,1.52798384849187,1.15399978146143,-0.147310105095993,1.59211683789785,-0.637250423474896,0.437757847299544,0.0489321639238798,2.06043961109262,"211"
"212",-0.237601163735394,-0.140462866166692,-0.408346422758611,-0.722736608543937,-0.45205644195146,-1.01524590782053,-0.186744993199559,-0.459229840020727,0.276014727469705,"212"
"213",-0.641606363647955,0.31522766812376,0.859799737448062,0.851713844296412,-0.271847068959437,-0.0837714505079932,-0.142605036366537,-0.0618297433495867,0.71486167097159,"213"
"214",-0.635209535497178,-0.985501677103343,-0.139843058920779,-0.114287551577495,-0.695372460256664,-0.719957954206879,-0.229839226040494,0.0256952076094265,1.17247802092834,"214"
"215",-0.362164027036887,0.171186150957053,-0.166920967499666,-0.398620017719548,-0.199985505274153,-0.316741806966268,-0.260792957978591,-0.530337041372786,0.400583924738707,"215"
"216",-0.627972797681471,0.520778913093783,-0.349830752032127,-0.471305966779934,0.15166457997596,0.216689576631096,-0.0608796923847635,-0.197105662471177,0.81581892044193,"216"
"220",0.279501940570324,1.97233884442563,0.611208368935059,0.113470195306666,0.0831575269655143,0.0978009202189647,0.0021786053595271,0.154166206807641,1.99204464106927,"220"
"221",-0.165382638110738,1.05882192320199,-0.554965875695924,-0.838040070435053,-0.32745157819088,-0.0239967736552658,-0.130496378279357,-0.137619155038424,1.07166005899334,"221"
"222",0.00272428169321015,-0.456977174807609,0.575518066115907,-0.129266474845262,1.08034611081771,-0.68749274297155,0.109013655101182,-0.348141115695052,0.456985295174678,"222"
"223",-1.08329697565201,-1.26735222586533,-0.550660927449935,-0.674659823949815,0.791408344806226,-0.598397402311444,0.181328730306046,-0.106564579421159,1.66724743270535,"223"
"224",-0.0413221342555465,1.09552463506371,-0.705673488674734,-0.985341442383435,-0.318005964677091,0.0453541531322638,0.191397187526264,0.358771551144516,1.0963036736283,"224"
"225",-0.623947250507055,-0.675784486848593,-0.00233094913402786,-0.0638591638478168,-0.6268910222206,-0.863823666312665,-0.0805421235271077,0.112390767227313,0.919779780208572,"225"
"227",1.27654994058785,2.10704886309515,1.20511434257694,0.581185933521071,0.2299917196733,-0.104422930735529,-0.0891990344364955,0.0587159226097148,2.4635816735569,"227"
"230",-0.768308471935802,-0.388159021610844,0.109741416072368,0.0823889929254343,-0.527726734531527,-0.59679398703948,-0.156459239483911,-0.0547862392589739,0.860793432889805,"230"
"232",1.92788158800155,0.874885247610298,4.84127082587032,4.21544083996471,-0.617232594691687,-0.388364245141575,0.250523022449634,0.271352472381409,2.1171092588342,"232"
"233",-0.171095168789968,-0.387970042968956,-0.44400225825033,-0.53151874423501,-0.492561885425941,-0.92258874302509,-0.214245452628195,-0.444737636502312,0.424021592639574,"233"
"234",-0.0886130729930392,0.075791460290851,-0.280053783412693,-0.416747819143802,-0.870635912717298,-0.677294464217705,-0.370402806060036,-0.278346050748106,0.116604554620689,"234"
"235",0.122093582213046,-0.369229141585097,-0.61369104231546,-0.765941785323401,-0.86950193649669,-0.722085463739709,0.0517845817830551,-0.195846123394411,0.388892018191787,"235"
"236",1.81229650262719,-0.343291605887501,0.953254765472141,0.626178511093063,-0.190354556919765,0.430142021612615,0.293774481780025,0.0280208540735814,1.84452371633101,"236"
"237",0.752415404503523,-1.18912048015236,0.838626430233117,0.187355547382835,0.253663328347793,-0.953794784849228,0.18494294363934,0.229297615658295,1.40717321508476,"237"
"238",-1.71201741590175,-0.958904577949101,-0.768722426120354,-0.437671595044528,0.0521396265117858,0.0211681179617072,-0.0464271672693727,-0.128019104715701,1.96226950798372,"238"
"239",-0.925199963937576,-0.403944829697309,0.143396371784959,0.235620428594159,-0.481513861265707,-0.302577135363204,0.0492471334074223,0.327698168388691,1.00953771534761,"239"
"240",1.32741090115029,1.50462715217261,0.120545514226269,0.140570161891155,-0.452432408525092,0.830379039007374,0.196478846076708,0.277156366467715,2.00647017609225,"240"
"242",-0.616600416131911,0.57463886362219,0.716034187630994,0.588176115414929,-0.0938333560563129,0.239305418359905,-0.0819444664525016,0.154116366049218,0.84285579831846,"242"
"243",-0.398246200206084,-0.230633371155856,-0.0652038126537962,-0.204561521356696,-0.403221226848052,-0.454452336263251,-0.141211348479036,-0.221085005287514,0.460208417860103,"243"
"244",-0.377716038930289,-0.943145421211762,-0.284213397429603,-0.316768135178196,-0.710144410946214,-0.701735195342082,-0.187349927886718,0.0101851267571202,1.01596884382244,"244"
"247",0.517994064510379,3.27721573093505,0.214993503111858,-0.520887853605301,0.185624535634394,0.307967439894123,-0.138016496994234,0.255745368701019,3.31790005846411,"247"
"248",0.748427341017635,3.18010990782241,0.179637529497882,-0.518530538984908,0.140282146250762,0.498566616595958,0.0118786451718999,0.211824741453246,3.26699288499577,"248"
"249",-1.70779894432871,-1.12954037184294,0.59579105265422,0.994529181455853,-0.0222137393831944,0.259765452054141,-0.0728306610330222,0.0293812285540107,2.04754455040015,"249"
"250",-0.59187684968731,-0.206187970696083,0.319818805160061,0.218342931448454,-0.520002648241067,-0.573826096503929,-0.148498071763062,-0.0320238083118769,0.626762861420125,"250"
"252",1.0901421866239,1.1810541112165,0.372460659536806,-0.539812689683675,1.18666879638252,0.0759740829365881,0.469836477421459,-0.0373540797250349,1.60726438418778,"252"
"253",-0.179116536999537,-1.7409320800176,0.0905710485121586,-0.564945504029874,1.00774638341285,-1.52923974582523,0.341779514949629,0.159187792288678,1.75012206461752,"253"
"254",0.797141447304307,1.42701689819383,-0.175004439742087,-0.347708165592329,-0.229064414299969,-0.183207995836799,0.0284427774635637,-0.437723137744641,1.63456774553432,"254"
"255",-1.03374853148261,0.146119569433348,1.39773492039666,1.43879726186615,-0.00771413232383616,0.405188330790083,-0.160780521802617,0.0693434883779813,1.04402440340915,"255"
"256",0.492665273526843,3.21197650602003,-0.452291463555014,-1.19004764883586,0.340280243752736,0.458220303070493,-0.0571445386310885,0.222210410304827,3.24954029779043,"256"
"257",-0.426291582016541,-1.19281627090789,0.391282944990519,0.565317276165504,-1.16135225427115,-0.74162391309662,0.330187695333469,0.724646322029405,1.26670247850108,"257"
"261",1.35924277093039,-1.60908928346008,0.158465457185372,-0.947952490016641,1.35658718638054,-1.30471455807271,0.608429898222459,0.050499481786151,2.10634974125206,"261"
"263",1.63530314372307,1.19823883860851,0.021568118872469,-0.99606993594778,1.73211323232986,-0.331671024018112,0.869560524049713,-0.0707072886987385,2.02731168945982,"263"
"264",-2.4442459635257,-1.18825542046889,-0.591711444919468,-0.0897119596018143,1.13619126139977,1.00304636023236,0.107098732762652,-0.0511257869317766,2.71777285189278,"264"
"265",0.891975148851816,1.11518962951465,-0.433338761176313,-0.95609374289724,1.0400381212908,-0.402056687157444,0.479067825089634,0.15727612693787,1.42802926298667,"265"
"266",0.805011686853835,0.811680382833609,0.645522384258452,0.223508791272075,-0.629130246173122,0.137237476360105,-0.0361347573050466,0.417294386077061,1.14318365097134,"266"
"269",-0.510256763882126,0.577646302523101,0.838623260862199,0.680259623042306,-0.399768598203416,-0.190529247274694,-0.360473024778646,-0.363397767122895,0.770738098128067,"269"
"271",-1.87273179800068,-1.12415917405757,-0.071493506519767,0.348428471981798,0.152636402534177,0.293284872219959,-0.0291310915083224,0.00254672848606893,2.18422943755015,"271"
"272",-1.37292264449113,-1.05771175017634,-0.624028722745409,-0.371937320579316,-0.377795445004146,-0.480978261661052,0.0693586242428987,0.187609381026391,1.73311013332033,"272"
"274",-0.860757551641616,-0.701736711976431,-0.341355302301866,-0.294442057943949,-0.513071873987295,-0.744927251162022,-0.183263669742421,-0.223336944841559,1.11055750668012,"274"
"275",-1.04062938766078,-0.812730994288567,0.645699080800674,0.927146458360848,-0.460084503456524,0.038254812393735,0.283481347023346,0.434623989782,1.32039433183444,"275"
"276",-1.32814763117852,-0.0740621713841482,-0.363900420915991,-0.278272570007957,0.246331716672203,0.230064115606101,0.000442815687075868,0.131904981353462,1.33021101162006,"276"
"277",-1.58385490365234,-1.71665269378328,-0.873875130304235,-0.509427226275441,-0.314996903914539,-0.590175948662838,0.210133672947818,0.476873314566445,2.33569964398185,"277"
"279",-2.85023701418142,-2.17614811320607,-0.545690800677149,0.295866439557859,0.668199740980441,0.791666716709334,0.272107421366438,0.364614013600689,3.58601054761697,"279"
"280",0.413695618228098,2.56846195362555,-0.606601286457343,-1.02062872289311,0.383918266332772,0.187339147097583,-0.010116972547884,0.218830804241813,2.60156508120845,"280"
"282",-2.44036757752962,-1.19370455523386,-0.576988947135655,-0.0979550380655368,1.18148121952715,0.965455950112277,0.114475213331935,-0.0542551132802589,2.71667526190449,"282"
"283",-1.16164449663181,0.533699370349649,-0.629845798723723,-0.59269126313642,0.404806290103711,0.428708245696325,-0.0601208186500499,-0.0595665965400693,1.27837903395925,"283"
"284",-1.87816142078154,-0.523155655237388,-0.660996247841609,-0.352546426084501,0.520015781293629,0.533607410521025,0.0350475944359241,0.0520520506798609,1.94966206356871,"284"
"285",-0.551963840651837,1.60921504817973,-0.120991502003897,-0.476143315008562,0.221359638378869,0.309738577576923,-0.16403231315791,0.0530547099889315,1.70124576492499,"285"
"287",-2.54567547014797,-1.1243693623001,-0.64556977813622,-0.0500550860947442,0.951244810008718,1.09753082140886,0.0573107373629526,-0.0350664185790375,2.78292473167928,"287"
"289",-1.64119725196081,-1.41619217170796,-0.48174266237348,-0.0836960451086254,0.0657645904541278,0.0723713705605537,0.24852050989797,0.350168128747472,2.16774737620661,"289"
"293",-1.34402116189187,-0.987919659951758,-0.633369697652456,-0.400542721723713,-0.257588536233529,-0.302764508547681,-0.0940097875208053,-0.0991390263098413,1.66804620383621,"293"
"295",-1.65877471006298,-0.277784941005295,0.18469687036261,0.417526573395818,0.42575925760892,0.636320753179409,-0.264545598453179,-0.469794589245372,1.68187336389927,"295"
"296",-2.18814650434487,-1.18805285267301,-0.715309321855741,-0.208074162819429,0.530582867029479,0.601510389823694,0.0439842444537033,-0.0748631478167956,2.48987041936346,"296"
"301",-0.00661759935632053,0.961005616895884,2.20570036666973,2.00335254503705,-0.597607611172734,-0.0289974565676497,-0.157894464038023,0.264478574574831,0.961028401415213,"301"
"302",-0.812905411085029,-0.840290259869204,-0.504334426241277,-0.344766004973575,-0.352093578693187,0.120056710704859,-0.494519384044851,-0.515166912874858,1.16914623901477,"302"
"304",-0.331338567878408,0.110969705939812,-0.334801105377276,-0.286736984257217,-0.481432701777137,-0.256893704780402,0.0534936362488892,-0.18198536403378,0.349427420504005,"304"
"305",0.290030554081328,-0.388989853849874,-0.518012230918421,-1.16749245085046,0.016537945805601,-1.35641902195267,-0.165801963798039,-0.562636917869259,0.48521214813612,"305"
"307",-0.035077287415978,1.12222151960576,-0.764081541694912,-0.859013601828345,-0.0681233888369456,0.156731452538352,0.0729683367563277,0.292796819505767,1.12276959130479,"307"
"309",0.248938828415882,1.96893721742914,-0.274897358565704,-0.817261967938615,-0.117718406528442,0.123074004617351,0.0738310487101205,0.281860553954392,1.98461187804334,"309"
"313",-2.85511901346608,-2.00558026117829,-0.761025955061898,0.0661739137898833,0.722675936994093,0.880283600707566,0.23202413857559,0.301769558367311,3.48913409961318,"313"
"314",-1.87914427998278,-2.00480653909781,-0.655059031598457,-0.0815805242064264,-0.276228324387799,-0.148537257288124,0.0837075172141599,0.278820911309143,2.74780503023801,"314"
"315",0.141617816071023,0.30615048685254,-0.421582756923862,-0.0673388561849394,-0.510039431428605,-0.605793203937248,-0.123947412175614,-0.078812395352419,0.337318434759759,"315"
"317",-0.57121708660968,0.310829515748091,-0.786005778539796,-0.9049694187005,-0.594046288667795,-0.549858263207676,-0.090413519891951,0.000708883187260371,0.650310654914283,"317"
"321",-0.720922806622424,-0.232741024919696,-0.363824159717231,-0.341762993435015,-0.427044337071662,-0.479487989418372,-0.169049204584773,-0.155624149875516,0.757560609977198,"321"
"323",-1.68795721772413,-0.304823681098738,-0.226570109373144,0.0299373347107269,0.515466974211147,0.716194493452538,-0.202016271668285,-0.495833618317265,1.71526005183633,"323"
"324",-0.125296747331721,1.79629700192163,-0.232385587114368,-0.613924995959629,0.183013153858761,0.299891394460548,-0.145779932327961,0.145768696331241,1.80066159896982,"324"
"325",-0.0529165574358803,0.616765355009971,-0.500185372312935,-0.437915195502196,-0.149398013017083,0.403786521927306,0.0942380460136208,-0.39119614426699,0.619031231192288,"325"
"326",-1.17921534245488,-1.05140666868626,-0.0598909237993698,0.103291778249315,-0.35842322238992,-0.494134119659874,-0.0601430281261487,0.0625085028519811,1.57987493392323,"326"
"328",-0.272729411604918,-0.391713112039157,-0.481873916170631,-1.02211536184617,0.565645239657055,-0.95505087391679,-0.0321390763205699,-0.516005345857454,0.477305451569292,"328"
"329",0.207948156195884,-0.205940265757231,0.212772160377291,-0.294188793683068,0.417198180601036,-0.741773539244753,-0.0555931705304381,-0.533069473792783,0.292666753707056,"329"
"336",-0.12565319493521,1.51855243688695,0.406954955988113,0.040213977586933,-0.176756829768351,0.00458698823165549,-0.375947488083777,-0.397483504271722,1.52374217929829,"336"
"338",-1.74779105044995,-0.542641326994525,-0.348278861382451,-0.0216564691452467,0.382362099450359,0.59260846613204,0.0401680871976347,0.058416152711054,1.83009102664194,"338"
"339",0.76049151666425,-0.270199506407016,-0.180878585723354,-1.18186565585953,1.28896725333244,-1.04347928523504,0.733538970582521,-0.0532074275014811,0.807065747124041,"339"
"342",0.568000628154909,3.24817811525384,-0.00920049903598419,-0.645030017381046,0.179743411323649,0.417196583820673,-0.115678826791702,0.249182135675755,3.29746657026245,"342"
"344",-0.244150508396633,1.0171385009089,0.118937939393565,-0.218929328605687,-0.338305090916139,-0.236767862581308,-0.453112814409031,-0.786776290769359,1.04603068825993,"344"
"347",0.0292570454220061,0.555913548331524,-0.440256071360693,-0.825216052245346,0.154466245128166,-0.280386184670459,0.0677579477467588,-0.11268878665348,0.556682897101547,"347"
"353",-0.107177260756963,0.180177990151521,-0.265410554673214,-0.66868565098587,-0.280867188097008,-0.822308501864048,-0.223107100006676,-0.49792957193484,0.209645112889395,"353"
"354",-1.44158376891105,-0.293024735348332,0.997926247395969,1.1873013348849,0.261733835963625,0.565510061569443,-0.267995339470076,-0.45533333158716,1.47106330873751,"354"
"355",0.940068414751962,3.13708693727697,0.427165104207808,-0.13588238492168,0.0142959802154531,0.586942046762289,-0.0900424309423271,0.259220239773714,3.27491115550453,"355"
"356",-1.71506410591332,-0.295913557981672,-0.226205134088679,0.0288801385068436,0.505972749426444,0.709730636392893,-0.255111744833801,-0.477420491801536,1.74040504515174,"356"
"357",-1.52222188039395,-1.15272035015923,-0.826648118703215,-0.517773637122433,-0.20492033125891,-0.279386047727144,0.0937660840595987,0.272067678479546,1.90943019218335,"357"
"358",-1.14637825678381,0.0203815946296918,0.411747575275994,0.419871929910192,0.264682112985682,0.308959314042555,-0.288182219324472,-0.492632719615564,1.1465594258591,"358"
"359",-0.307062144497679,0.434954205881187,-0.59515651387221,-0.616462694468285,-0.372074482578299,-0.3900809169459,-0.0995232354733294,-0.0855722844525725,0.532421188343634,"359"
"361",-0.371709839064687,0.821474868749083,-0.0140232143348731,-0.363601633637608,-0.0672627918774849,-0.207899190887493,-0.473682583963594,-0.844532023030732,0.901659117651354,"361"
"363",0.112885666894716,1.2092848836245,0.140402643508672,-0.689803788192468,1.15418733843007,-0.0587595088209135,0.0937302902903618,-0.0233038332267867,1.21454234325238,"363"
"364",-2.53631264125438,-1.12940270734984,-0.644906590704511,-0.0515572735296844,0.955156661242701,1.10063836935882,0.0584696916114948,-0.0351113502060457,2.77640636246856,"364"
"366",-1.62603937462239,-0.535291828544474,0.347048753519767,0.612313015647221,0.280271362559665,0.466550085987574,-0.0261431357133727,0.0906226003282352,1.71188241112784,"366"
"368",-0.919606455125935,-0.833019076592049,0.0123932148869977,-0.0162473069984028,0.124012560578608,-0.265685921230289,-0.174714601381857,-0.311543205056181,1.24080490580734,"368"
"369",0.184728144290266,1.7540927714051,0.807101234004855,0.333304098026615,0.0574463245647551,0.165914498402085,-0.113173825126235,0.150997427887631,1.76379305418423,"369"
"371",2.2271949824069,2.00012840820579,1.61650279896091,0.880184522601967,0.509502667251472,0.334494420634099,0.474479705579426,0.126346665752353,2.99347810063316,"371"
"375",-1.56684427052366,-1.31961572802753,0.902976735777566,1.21230594236403,0.056139344954739,0.0536706418230568,0.0505672893603339,0.262513392988343,2.04850839337564,"375"
"376",1.67012575902,2.6496987292485,-0.6901075278733,-1.18239937282582,0.0602277693901968,1.53075414840521,-0.119365156671328,0.302178415165882,3.13212761660875,"376"
"379",-0.187281735894951,1.38815386268132,-0.75430452052628,-0.849655789624223,-0.0646894279067476,-0.00138764977773601,0.0632408231278758,0.28255509986168,1.40073037915114,"379"
"381",-0.00203346822587752,0.389072435746119,-0.271360454514187,-0.44873743650784,-0.56542477993938,-0.210766557628141,0.26156535483564,0.239430726535321,0.389077749621388,"381"
"382",0.708205898002236,3.1873604153961,0.382471264420479,-0.435704432227773,0.235838343710966,0.337440620079469,-0.102207386716411,0.251130150781142,3.26509142469229,"382"
"383",-1.76960554097645,-0.564972829309778,-0.684171327482913,-0.346023033270154,0.481335998741967,0.636859927732773,0.126438369672289,0.0239416354571828,1.85760546632293,"383"
"386",-0.272633619706696,1.51044996008894,0.30659753857791,-0.121116051457316,0.240202945900457,0.302520730445109,-0.113555698338744,0.0476444677896335,1.5348577043254,"386"
"387",-0.726475020240165,0.628525498889852,0.71914505005979,0.597893344452979,-0.109429133242234,0.177998943623929,-0.116543535327915,0.161974893506553,0.960630135789881,"387"
"388",0.55602536836387,2.00775057377099,-0.105399930356892,-0.50693282206736,0.419338383637622,-0.0202033857297686,0.0794444353835704,0.195352728873206,2.08332104504849,"388"
"389",-0.305574639932668,2.10866354783341,-0.504306499684686,-1.0218891041248,0.180636173410845,0.150744710256766,-0.158513794679696,0.184598129276599,2.13068951715903,"389"
"390",-0.588787191690644,0.243250474888285,-0.317068670169589,-0.458039302954798,-0.156050864563726,-0.0362512689015212,-0.365261811271041,-0.357234886257878,0.637056630632106,"390"
"394",-1.60365373022352,-0.638417684181596,1.03627353390869,1.32766232559357,0.267740846781841,0.59940922244859,-0.110409870323479,-0.0480556066193776,1.72605979790261,"394"
"403",-1.18583038203888,-0.685891380054486,0.284666199410012,0.497155743362366,-0.432973753480922,-0.215321602499198,0.149045509532067,0.540064641972265,1.36990535446779,"403"
"405",-0.683759669551664,-0.473059247969447,-0.314543001132535,-0.195426904454298,-0.567429703474315,-0.191814786395962,0.0293322422953762,-0.16268450506737,0.831451945571613,"405"
"406",0.492397115126056,3.26076555444358,-0.329891386250953,-0.905759453143743,0.302558193996123,0.383772370093529,-0.0664810377671596,0.22507152541601,3.29773360355718,"406"
"407",-2.55927357798895,-1.11680098155819,-0.645299756119705,-0.0480772874966215,0.949830412499625,1.08877624297093,0.0616196507013239,-0.0372625220763754,2.79233337540518,"407"
"410",1.42432176847783,1.24633234742898,0.0396878807238669,-1.17720536511895,1.75801306171137,-0.606385103120408,0.598046340982103,-0.337932298444856,1.8926269628238,"410"
"411",0.569849995508621,3.20848931367489,-0.550495075571203,-1.10591977282446,0.275838008222709,0.549791576424913,0.0261476306606679,0.194922252446904,3.25870107456132,"411"
"413",-0.261644066781947,-0.564790824162594,0.80324947811498,0.563833189670773,0.470160547074425,-0.0825334313455443,0.501125309892347,0.0981691088543553,0.622451839695617,"413"
"419",-0.378030620555384,-0.182470968376775,1.89511241865499,1.74595590457186,-0.515549222066306,-0.324307750595218,-0.280197387157131,-0.0967604165583005,0.419765177662282,"419"
"420",0.627116756102749,1.5369163722808,0.890703025322978,0.261630307530213,0.432725318410364,0.116564447421585,0.291690486768386,0.0175205683305571,1.6599359509239,"420"
"421",-1.00322127921677,-1.26437534037275,0.338612949916334,0.337189384611996,0.742868257561206,0.0461620360436865,0.381143066811192,0.157723127846594,1.61403157850646,"421"
"423",-2.50431713118803,-2.1896837115315,0.78474611616773,1.59206326313324,0.313860930058917,0.736299686038746,0.230059069806688,0.402394574886233,3.32660773914031,"423"
"427",0.653983456459148,2.31048487960555,1.32168571199334,0.60662334670163,-0.246477948246848,0.174086087396665,-0.156431071938771,0.283576679576786,2.40125690841445,"427"
"431",-0.611802187725358,0.101828610593015,-0.639720409200683,-0.712793163058754,-0.369611132432173,-0.310207696155364,0.0454654708879364,0.0877686328965683,0.620218496048641,"431"
"434",-0.736175612170436,0.634993661649755,0.719723911060113,0.600049602227927,-0.108124101796115,0.168752963112656,-0.10180182686993,0.156083517534478,0.97219930173287,"434"
"435",-1.23965810525955,-0.14132503587795,0.695190856367545,0.804543321938489,0.0367703865444491,0.286344655692782,-0.381157609338706,-0.677050269785494,1.24768785507498,"435"
"436",-1.02820083084223,-1.00863022893109,-0.641530618188634,-0.461585676367268,-0.548303908652568,-0.500266825545734,0.0184100239787226,0.382235824709587,1.44032353561907,"436"
"437",-0.1785752405539,1.84091653161856,-0.255700805343085,-0.585711617254273,0.112993155192614,0.315453604804403,-0.0484767185970287,0.108410330847694,1.84955745867097,"437"
"438",-1.03791177119903,0.489359292778085,-0.669031163894542,-0.578233381858205,0.322465875635956,0.580167650110925,0.0414179577511125,-0.0901379479152627,1.14749002706855,"438"
"440",-0.848815212080703,-0.80845430214599,1.22178428362467,1.14228777647292,0.281752649797207,-0.173989686527321,-0.0166894163834576,-0.241356053895676,1.17221398341684,"440"
"443",-1.22549979243013,-1.34561491321887,-0.37427962461662,-0.594105579718286,1.56366809091235,-0.201357950568225,0.462762567863886,0.190546273031044,1.82003550402824,"443"
"448",1.80108517294366,0.75634437800969,1.47986980508023,0.529342608008791,0.877401128638394,-0.4054838880884,0.499064923024497,-0.137628111716308,1.95344941535335,"448"
"450",-1.3172583684717,-0.928783033176759,-0.102072178616442,0.157364813732215,-0.354846693835164,-0.218692262372599,0.0329871035994131,0.280543611029827,1.61177155081784,"450"
"452",-1.03958976952565,0.173502754268982,-0.665281434838648,-0.712977401689918,0.0312941486764484,-0.0831824311653023,-0.373646129997039,-0.816870585972076,1.05396873513464,"452"
"455",-1.04644567340446,-0.257519816189617,-0.585032349875914,-0.529596736564718,-0.25911448891217,-0.225897202549609,-0.317933933739627,-0.483798013547243,1.07766646190612,"455"
"457",-2.50834126497433,-1.14294198181188,-0.64267495852805,-0.0549028450961399,0.969139527839076,1.10661505032077,0.0774697988559553,-0.0409944119884147,2.75646372647294,"457"
"460",-1.00326513532303,0.515753749459415,0.0869307281435104,0.00922566249444573,0.27233492025351,0.360900052643538,-0.117843807868237,-0.0279064336844882,1.12807041528275,"460"
"463",-0.647981403856583,1.61725102732247,-0.554012827922075,-0.832740815956064,0.328403150586555,0.326609180444818,-0.172725602868032,0.0493891148137524,1.74223442312438,"463"
"465",0.018654322779429,1.77269724042561,0.10086265468532,-0.289195147868855,0.11784282254413,0.297637755214149,-0.0529145249485179,0.11951567396721,1.77279538863653,"465"
"466",0.109514484198385,-0.506964715661265,0.850638716003382,0.249705362379751,0.501522776012698,-0.881177961570632,0.190559796934842,-0.179787603808501,0.518658505352747,"466"
"468",-1.55917760874206,-0.281667283765835,0.591135894397257,0.802801508971522,0.34040075293801,0.598365767765352,-0.276996401045165,-0.458988433496051,1.58441512058761,"468"
"469",-0.459888666192216,1.50849418259901,-0.481122740877463,-0.889237372955412,0.593198984206823,0.218205476084549,-0.0592838229948366,0.0128619948489217,1.57703908772963,"469"
"474",-0.0910467300471876,1.01090502257527,0.501415607408538,0.16612147612607,-0.583278559050894,-0.348541767422859,-0.308915424951158,-0.445500681176124,1.01499678409353,"474"
"476",0.135433440505565,-0.52900835528639,-0.132367258910365,-0.736192068699412,0.637444523028176,-0.829645997436457,0.360105182537637,0.134276454708001,0.546069644615031,"476"
"478",-0.276562394514191,0.225707221364666,-0.0362781527498955,0.0490973367141708,0.208741779833782,0.875929947795893,0.47559579937823,-0.212413082805596,0.356974099670524,"478"
"480",-0.120886858684594,1.80690260120928,0.204053262232961,-0.361163525420115,0.234784128106439,0.113717751093796,-0.149065435678924,0.147703750157226,1.81094192144848,"480"
"484",-0.607348244229779,0.0564505975398661,-0.500850212025062,-0.511255140271362,-0.0966947028022768,0.322146998917931,-0.141905828359566,-0.118624403223235,0.609966031621108,"484"
"486",-1.78457806046057,-0.579108276337296,-0.701348476685006,-0.395549194557185,0.300762357065084,0.36022768536579,-0.175592874162554,-0.451498621013995,1.87618902288644,"486"
"489",-1.16975371023926,0.354801203227986,-0.630295144690177,-0.628423562673857,0.280494112092174,0.328845789321813,-0.109833722621844,-0.171358205105212,1.2223778615594,"489"
"490",-0.254977571720325,0.805260912408354,0.352345951277509,-0.0737469911619914,0.264990432243272,-0.042061722050467,-0.0112194930637171,0.185989476176972,0.84466484426258,"490"
"494",-1.34793462979885,-0.576808039451793,0.322287948867194,0.496490274243061,0.089377855241055,0.168340717591925,0.00841090900797267,0.229283912332046,1.46616345629919,"494"
"495",-0.56728610174996,0.597547408991585,-0.466455843045241,-0.59089740591466,-0.138830344990446,0.0951217666240108,0.0925502701563683,0.283029354377988,0.823939577415251,"495"
"496",-0.85729959126533,0.0710989345803649,0.340884473152514,0.298906837214175,-0.0967146384388942,-0.0038540386508446,-0.0261102077376113,0.217459570488184,0.860242784150012,"496"
"500",1.1811411129331,1.05855026551485,2.30168028253219,1.38283889599546,0.736494530846287,-0.562374453589391,0.244610447060113,0.111624026210309,1.58607155995006,"500"
"516",-2.42104776273991,-1.14335482505704,-0.221988228263977,0.324678803098147,0.924711150685575,1.02325626184451,0.0744357406431372,-0.0347595588798435,2.67744888381629,"516"
"517",-1.4875742831926,0.0138044718372833,-0.154408128210517,-0.0650333330630648,0.677216414895492,0.617459797299763,-0.0464670944763623,-0.176415362484809,1.48763833355378,"517"
"519",-1.06905140101121,-0.396433925927057,1.32132196608531,1.44539248386051,-0.247566026045303,0.11810497049878,-0.22259268045055,-0.100983535252971,1.14018891225532,"519"
"521",-0.573987454761969,0.478949015792377,0.0630060658489205,-0.0672367187024298,0.27814789364338,0.230532330802529,0.0831899263717846,0.0890764961699814,0.747565219865538,"521"
"522",-1.15511932476344,0.113276883864242,-0.699044123134541,-0.644489072220963,0.0361676252795421,0.127144363176053,0.00390820323169554,0.189650063856292,1.16066028917161,"522"
