net_id,lagoslakeid,strength_km
34,459727,66055.014
34,461961,100117.038
34,465688,98491.186
34,461492,123253.225
34,465212,70525.441
34,461004,114919.798
34,462427,201184.409
34,461767,114120.294
34,458777,116785.965
34,458722,114429.19
34,460265,117741.325
34,461026,121071.034
34,460070,70893.917
34,465122,94556.459
34,462072,132423.813
34,459067,65515.053
34,459107,105238.952
34,460830,112251.042
34,466256,89901.519
34,467104,76934.408
34,466448,101951.386
34,457975,126749.431
34,465305,77669.017
34,460081,67953.94
34,466123,71542.88
34,460698,81754.724
34,465486,66606.481
34,465536,101238.149
34,459152,113014.363
34,468502,77121.667
34,461710,88581.343
34,459057,69419.641
34,461303,95302.399
34,459460,112856.693
34,458051,116280.264
34,460531,79304.516
34,465259,91713.73
34,460817,115862.629
34,462489,191374.893
34,469445,77775.876
34,465503,100962.49
35,163917,61085.023
35,164085,81939.34
35,165477,90169.648
35,164055,89903.071
35,160576,79004.943
35,164269,71672.494
35,160694,77603.596
35,162073,72361.846
35,160399,65114.673
35,164855,86600.479
35,164949,75517.358
35,164369,62273.191
35,165716,71642.556
35,160435,85836.265
35,163270,65361.599
35,163960,70536.232
35,163259,92074.632
35,161783,69386.689
35,162064,81980.15
35,164257,71853.832
35,164249,81077.738
35,161147,62304.958
35,161202,85593.288
35,164599,61781.516
35,164756,83587.872
35,163651,60449.779
35,161816,89877.231
35,161797,92887.458
35,161081,70261.75
35,160462,86233.926
35,161256,79907.231
35,161736,59692.078
35,165825,66884.267
35,164666,70744.224
35,161988,85210.037
35,163188,59768.597
35,164777,91723.354
35,165004,70444.732
35,164659,70746.989
35,163231,68919.365
35,164024,88513.094
35,161947,79202.347
35,165537,84207.584
35,163184,62110.045
35,162901,63222.471
35,161194,59287.193
35,165576,88977.786
35,160382,91378.688
35,160477,87426.642
35,160568,88436.6
35,162109,68839.929
35,162076,77058.772
35,165511,82546.975
35,161771,70645.828
35,164956,73667.554
35,160518,90610.394
35,164147,77816.721
35,161877,62607.465
35,162498,67502.682
35,161176,81399.976
35,165344,60921.566
35,162598,82021.555
35,165570,88754.313
35,163178,62020.64
35,160444,87915.309
35,165090,63836.112
35,163533,72358.636
35,163392,80541.925
35,162858,74123.423
35,161868,87122.12
35,164729,87777.139
35,162154,73601.723
35,160813,58537.306
35,165059,73668.218
35,161237,90642.632
35,165881,61725.309
35,162613,83001.788
35,163998,91158.04
35,162800,78204.77
35,161033,61557.65
35,163344,82056.375
35,165873,60616.465
35,165542,59754.271
35,160316,59448.178
35,165343,61105.219
35,162565,83939.573
35,162641,79761.709
35,165746,70553.713
35,164731,65803.313
35,161716,61927.013
35,162607,81801.748
35,161131,64183.001
35,164292,74201.929
35,161996,75107.985
35,162480,70669.098
35,165880,60625.285
35,163644,62808.96
35,165355,61413.462
35,162183,63241.779
35,160592,76190.447
35,164701,66623.05
35,162062,72654.27
35,165396,71180.367
35,163926,59658.015
35,162164,64262.971
35,163304,62093.045
35,161250,86762.011
35,165595,88934.994
35,162451,58857.06
35,165569,79915.256
35,163223,70874.187
35,161899,80856.679
35,160445,89753.759
35,162450,58450.265
35,161861,84212.237
35,161959,78831.965
35,162534,87400.777
35,160384,67358.722
35,162764,74523.399
35,165462,65671.124
35,163323,84605.365
35,160593,79074.387
36,213593,177174.631
36,219047,175687.489
36,219831,168241.851
36,217939,184172.951
36,213942,178366.494
36,217668,177116.344
36,217589,175925.509
36,217223,152384.276
36,214737,170538.541
36,216314,219570.596
36,213408,228795.24
36,220020,155644.824
36,216567,173068.554
36,220005,175066.467
36,216098,175773.582
36,213999,165406.806
36,214148,166358.541
36,216047,151888.081
36,218627,162109.292
36,219153,173780.05
36,213085,162911.845
36,213090,177375.454
36,215076,156239.815
36,214583,164679.388
36,220158,171006.461
36,219011,184258.452
36,219140,173386.174
36,212962,170996.933
36,212981,180889.308
36,217161,168968.71
36,216013,175699.772
36,216955,172857.805
36,220307,155069.333
36,215644,161431.376
36,217641,185742.07
36,216506,236057.891
36,219921,150590.882
36,215841,171433.602
36,215777,172348.416
36,219674,157061.962
36,214960,184259.55
36,212916,177624.44
36,220002,161054.638
36,214739,174279.305
36,213088,174841.286
36,215042,159910.035
36,214129,167786.234
36,214058,166886.181
36,215983,177541.075
36,216097,171586.87
36,213619,174340.702
36,213727,179063.457
36,218759,172187.665
36,218794,149894.058
36,215077,156800.893
36,217594,153388.876
36,213449,211687.015
36,216612,151660.139
36,217893,152737.103
36,220183,151115.039
36,219524,224452.219
36,219898,150176.387
36,214975,174437.844
36,219834,178420.801
36,220019,150290.476
36,215917,150082.688
36,216745,150705.003
36,220141,173833.927
36,212918,180099.636
36,217985,178922.58
36,219197,171712.753
36,213116,173453.739
36,213738,172089.513
36,219062,171398.086
36,219765,179087.913
36,219536,219722.99
36,217597,169007.991
36,215755,179127.364
36,213607,162810.664
36,216674,176782.074
36,216603,186366.283
36,218113,152964.327
36,216071,176659.009
36,218630,167076.69
36,214633,162144.182
36,218481,220024.313
36,217178,160862.829
36,216056,176267.786
36,215024,175226.656
36,220261,158206.319
36,213126,176469.015
36,215183,167908.917
36,216053,172633.389
36,214956,171739.776
36,214016,175163.473
36,216568,176460.021
36,216776,151416.927
36,213474,223763.022
36,213955,176140.373
36,217114,176067.367
36,217179,163319.099
36,215628,161030.133
36,220493,211863.697
36,218049,175478.791
36,219493,200233.047
36,215471,241309.692
36,219226,172787.477
36,214099,172990.372
36,216980,184082.669
36,216109,167441.23
36,218638,153162.589
36,220170,175310.296
36,220260,151573.361
36,217158,161789.715
36,214599,163546.943
36,216589,174858.039
36,217653,177138.249
36,214957,176098.769
36,217013,168281.508
36,218899,150210.789
36,215081,173706.662
36,215994,175608.026
36,218911,183834.584
36,219832,169529.263
36,219687,156057.466
36,214601,179636.84
36,215671,159415.448
36,215672,179105.35
36,220119,168059.555
36,212697,174133.538
36,215596,174032.713
36,216119,170854.448
36,219064,175191.443
36,215007,180417.835
36,215605,159952.996
36,218776,169544.987
36,213046,174623.795
36,217988,183782.193
36,212979,177164.547
36,218069,165923.89
36,215594,169616.968
36,218070,169015.572
36,217621,179731.268
36,217667,176375.984
36,220104,174320.605
36,219630,179135.75
36,216374,228264.357
36,216976,170732.655
36,214355,200894.679
36,216704,152715.369
36,219833,170961.225
36,214063,174990.796
36,220184,162250.899
36,217752,171026.426
36,216390,201775.611
36,214057,167241.471
36,219699,152624.283
36,213870,173869.489
36,214670,180940.239
36,218626,162464.32
36,217540,237917.907
36,217147,172025.736
36,218032,178924.221
36,212536,171881.563
36,216110,169449.347
36,214654,181845.409
36,216048,161899.964
36,219703,161387.347
36,219675,162767.74
36,213492,226683.212
36,215614,163713.948
36,217983,173737.447
36,220059,163147.86
36,217038,176007.328
36,219059,162230.109
36,219662,172788.032
36,213629,178890.384
36,218045,170076.606
36,215653,153564.207
36,216822,173823.366
36,219704,180533.739
36,215082,175091.081
36,212978,172698.095
36,220024,174639.621
36,219045,173113.493
36,218030,177236.8
36,213630,181852.561
36,216432,214623.078
36,218670,152320.34
36,217112,171601.152
36,213662,159670.108
36,215666,149241.246
36,220157,164788.072
36,214900,150667.943
36,213715,157071.572
36,220023,173735.121
36,217961,160126.164
36,214077,175265.225
36,215510,233052.535
36,214634,177206.325
36,214597,163625.408
36,215754,173484.073
36,214076,173768.12
36,217997,166443.507
36,217113,174676.529
36,212600,161043.77
36,216675,178747.098
36,218237,153628.715
36,213598,176605.318
36,215003,171888.892
36,219679,184939.176
36,218073,175817.269
36,218735,149618.723
36,217091,158831.652
36,212768,149222.592
37,5735,4666.152
37,8410,5537.801
37,50901,6019.026
37,12189,3462.183
37,12194,4402.01
37,8329,3423.986
37,7864,3911.119
37,122366,5112.501
37,5608,4679.113
37,126953,3248.153
37,7506,4731.557
37,27870,4093.07
37,102628,3080.627
37,131103,6805.855
37,134243,3151.462
37,8190,3338.117
37,8254,3510.14
37,7771,6797.643
37,8441,3731.389
37,62215,3152.489
37,8394,4020.856
37,84142,3082.353
37,20496,3183.578
37,45681,3858.91
37,101594,3480.138
37,5937,7883.393
37,6096,5343.092
37,112956,3824.145
37,131104,4526.511
37,7554,3246.821
37,8428,4747.423
37,7839,4078.302
37,89367,3945.621
37,8163,6776.563
37,8096,3869.774
37,7675,3246.022
37,36185,3716.004
37,84141,6563.267
37,7567,5609.069
37,116057,4268.632
37,25845,3497.881
37,8202,3443.861
37,5800,4297.799
37,7713,3075.09
37,131106,6147.984
37,6049,8443.793
37,46720,3913.97
37,6005,6779.635
37,86185,3224.859
37,124466,3948.298
37,88312,3819.737
37,6027,5217.432
38,84250,4.482
39,352418,19.781
39,350969,21.28
40,471977,17269.999
40,470945,17258.907
40,471994,18612.746
40,471208,18007.947
40,471472,18696.024
40,471730,17729.63
40,472423,16288.042
40,470942,16620.215
40,471700,15439.026
40,472506,19624.762
40,470704,18093.976
40,470908,19364.813
40,471709,17110.338
40,471210,18062.672
40,471950,15435.786
40,470693,15946.79
40,471471,18465.07
40,471727,18583.704
40,470699,18175.252
40,470920,15566.436
40,471214,17993.4
40,470926,15815.304
40,472500,17459.714
40,471943,15357.927
40,472242,18442.679
40,471955,16719.015
40,471201,17038.482
40,472249,18891.042
40,471467,17976.558
40,471728,18358.173
40,471408,17770.573
40,471722,16401.79
40,471181,16772.606
40,471729,18209.952
40,471972,17658.843
40,471192,16522.486
40,471965,17472.423
40,471960,15874.016
40,471642,16180.5
40,471712,15378.654
41,132858,1751.189
41,130800,1670.704
41,76004,2167.518
41,74943,1602.09
41,69806,1602.825
41,48071,1875.861
41,25100,1813.882
41,130799,1867.628
41,3072,1599.221
41,45994,1644.071
41,1570,1643.335
41,536,2495.506
41,107072,1925.343
41,38617,1922.608
41,55332,1698.044
41,82280,1757.922
41,33344,1851.43
41,136909,1898.662
41,52264,2287.551
41,2927,1957.204
42,69531,38.587
42,48877,26.734
43,111774,10258.617
43,52881,9093.835
43,131236,16030.739
43,169,125.865
43,63185,117.256
43,2156,46.443
43,39259,55.781
43,2716,1046.351
43,3130,129.986
43,1064,167.332
43,116929,13268.008
43,82908,12978.771
43,48668,1063.488
43,8563,48.204
43,70377,71.661
43,95380,71.057
43,94362,49.324
43,110744,12069.025
43,52909,128.74
43,17170,12195.972
43,30874,47.712
43,92280,128.613
43,71391,1246.861
43,104563,12188.617
43,136377,194.084
43,70353,272.632
43,135391,65.691
43,133338,9160.719
43,127066,49.649
43,3503,13740.248
43,112822,176.241
43,111775,13063.056
43,102496,12282.744
43,116961,177.224
43,34992,76.198
43,108658,370.816
43,37118,43.435
43,134380,333.648
43,134384,42.971
43,55932,9927.998
43,87105,322.997
43,74476,558.588
43,53929,363.254
43,127074,834.087
43,3776,49.916
43,98425,100.058
43,55927,15102.35
43,121169,124.112
43,3105,40.393
43,82907,42.257
43,113778,163.211
43,35002,1376.941
43,1167,158.989
43,87137,59.862
43,1902,11814.274
43,95353,11266.933
43,50749,55.461
43,3323,85.807
43,2702,43.052
43,24655,792.613
43,316918,296.42
43,11039,195.735
43,842,16711.339
43,83980,185.162
43,58010,309.76
43,71370,9647.587
43,1285,48.697
43,95370,10880.237
43,2168,46.007
43,55911,10433.616
43,125397,46.663
43,84001,82.76
43,62099,363.428
43,11040,16488.9
43,124324,122.112
43,103507,11206.583
43,2733,175.784
43,4207,104.36
43,82898,43.734
43,419,69.878
43,133342,56.144
43,124351,236.796
43,107672,890.272
43,125390,14667.643
43,104542,56.747
43,120106,600.427
43,31955,9700.527
43,12044,9954.835
43,140512,12844.368
43,121181,77.718
43,86044,375.427
43,120113,838.418
43,87112,43.49
43,137,184.073
43,82923,152.163
43,85003,154.674
43,66285,375.094
43,132283,74.91
43,2406,235.896
43,66303,14607.085
43,47611,120.329
43,185,204.774
43,102499,62.123
43,19335,274.119
43,79800,73.791
43,82910,139.303
43,37107,289.778
43,106611,48.811
43,54943,10086.752
43,132301,200.513
43,95355,14840.726
43,87110,16642.631
43,36058,859.543
43,52919,11341.069
43,110726,284.752
43,129132,9525.87
43,71386,297.293
43,133339,45.185
43,18242,1693.892
43,784,217.44
43,84000,12640.063
43,87114,747.339
43,2966,113.42
43,111778,120.517
43,113780,42.154
43,123254,711.449
43,14089,1005.89
43,90270,859.946
43,115932,332.043
43,103506,110.748
43,42514,120.046
43,124347,73.09
43,100450,11681.238
43,31939,107.33
43,109686,94.268
43,126403,11470.398
43,61071,13385.227
43,39252,57.024
43,135390,55.053
43,133327,51.618
43,65274,11650.3
43,3492,47.723
43,93340,9909.955
43,140504,104.454
43,38200,784.398
43,2554,109.194
43,31950,56.682
43,82904,292.824
43,40335,339.951
43,778,1327.777
43,73423,89.677
43,123271,65.398
43,108657,918.608
43,29793,138.222
43,129124,105.892
43,127084,11957.516
43,25717,188.383
43,24650,15708.567
43,78745,186.713
43,97417,325.165
43,3604,58.605
43,19320,881.714
43,139471,50.43
43,121192,11994.365
43,122257,83.085
43,76588,95.039
43,137395,307.075
43,89218,49.653
43,22504,70.122
43,21430,101.421
43,37122,48.298
43,99452,74.955
43,39243,190.587
43,134378,662.019
43,44575,11547.385
43,91273,287.793
43,112833,290.943
43,106614,163.324
43,295,283.989
43,2979,46.509
43,95357,45.452
43,134374,199.38
43,23631,455.125
43,1568,14218.805
43,122254,165.88
43,1971,45.842
43,50738,771.857
43,100443,148.306
43,117958,301.683
43,133322,447.492
43,128090,120.779
43,33961,64.324
43,61057,247.064
43,108660,41.018
43,32944,133.176
43,99463,663.327
43,55941,9475.59
43,39238,129.034
43,430,105.474
43,47606,266.011
43,119039,555.571
43,2035,494.982
43,13082,59.823
43,15162,13906.616
43,61082,152.022
43,103530,176.104
43,21437,399.17
43,233,62.471
43,259,314.834
43,102512,14399.684
43,82916,13759.379
43,106617,40.883
43,41392,114.102
43,73,11057.985
43,48678,173.41
43,110739,11190.588
43,72357,9098.068
43,49700,128.847
43,87130,14646.439
43,24668,10489.451
43,65292,12612.348
43,133335,110.679
43,112828,160.22
43,13070,55.321
43,72360,784.895
43,113793,119.752
43,88157,122.589
43,98454,79.038
43,2122,50.841
43,135395,49.293
43,39246,199.844
43,106605,46.903
43,31941,285.721
43,47631,41.731
43,3962,104.648
43,61078,82.15
43,102493,66.977
43,42495,249.325
44,251781,1619.657
44,252738,1622.178
44,251770,1893.545
44,252716,1982.605
44,252864,1571.065
44,250079,1907.086
44,251799,1589.612
45,443026,21589.054
45,442985,19664.905
45,441220,19142.302
45,442195,16919.127
45,440376,17893.778
45,440891,18470.984
45,441722,21030.171
45,443219,18378.572
45,440216,30088.419
45,442543,23415.089
45,440837,17072.926
45,440739,22955.4
45,442989,19974.631
45,442577,22211.396
45,441357,22658.452
45,440217,20001.728
45,440967,18612.443
45,441216,32861.237
45,441765,17588.05
45,441211,24015.297
45,439997,23563.744
45,440278,19987.704
45,440263,20212.869
45,442176,18063.644
45,442133,24484.401
45,441494,30135.035
45,443239,31399.558
45,442746,24507.659
45,442991,18777.613
45,439833,22365.76
45,439957,19462.558
45,441689,17661.537
45,439799,32924.498
45,441673,19937.337
45,440359,17156.304
45,441732,20092.319
45,442141,21597.394
45,441212,27953.961
45,442122,18833.723
45,441701,17911.928
45,439881,19113.967
45,440016,26601.277
45,440708,19421.617
45,440692,22444.677
45,440712,18640.752
45,440259,27718.708
45,441619,32635.636
45,442551,32769.07
45,441297,19475.868
45,439893,17940.841
45,441203,22389.039
45,441677,18793.814
45,442268,21406.382
45,440070,49720.986
45,439803,27729.092
45,440719,18490.325
45,439949,22717.353
45,442119,18273.807
45,443086,17247.491
45,440494,19153.691
45,441232,18698.679
45,440274,17960.29
45,441151,24757.207
45,441355,22862.815
45,443229,20576.551
46,135174,1872.749
46,129956,2324.91
46,74739,1779.763
46,95581,1869.392
46,90485,1920.705
46,1856,1714.361
46,2178,3308.96
46,123545,1498.239
46,652,1898.335
46,95583,1985.314
46,9377,361.58
46,36276,326.219
46,127854,1880.772
46,3410,1861.002
46,32198,2235.171
46,22795,310.512
46,4007,2058.461
46,22788,1928.188
46,57190,335.289
46,15360,3321.031
46,104804,3443.047
46,18465,1822.183
46,30059,1726.146
46,53160,309.227
46,59302,2090.34
46,36281,2101.908
46,136145,316.258
46,122481,1509.711
46,69588,1783.907
46,35244,2158.861
46,6526,337.68
46,42745,1901.97
46,93580,3131.408
46,585,2027.926
46,118212,1687.956
46,3742,2114.842
46,53149,3818.933
46,87367,3262.52
46,5375,3183.559
46,72622,1648.905
46,137131,2487.037
46,87365,1848.976
46,1024,2068.998
46,107875,2042.102
46,53140,3514.856
46,72620,1962.857
46,119275,2071.803
46,113065,330.74
46,29012,1531.899
46,101712,1916.637
46,70601,360.896
46,132035,2029.497
47,121448,158544.472
47,34235,166295.608
47,61344,159473.337
47,102727,165602.075
47,80053,161214.59
47,9322,161044.737
47,105881,228117.192
47,29035,179557.578
47,38440,193861.388
47,109954,160441.911
47,141213,165260.564
47,1967,158119.989
47,53164,153670.369
47,73698,158793.026
47,95617,172132.152
47,123574,183661.067
47,93590,168452.555
47,14361,205405.423
47,31156,168881.698
47,138206,160384.068
47,69621,159571.548
47,97698,183606.903
47,108953,199403.188
47,17438,211866.169
47,31165,157047.59
47,90528,196144.74
47,38429,169231.004
47,23893,168581.981
47,58259,207663.2
47,89507,177505.837
47,61345,160774.974
47,135149,187343.6
47,57243,179310.292
47,65531,163645.054
47,84277,173294.349
47,129937,180485.991
47,141882,199998.54
47,100713,173744.476
47,134119,161476.951
47,62372,163288.558
47,114050,189413.233
47,83169,193530.492
47,109947,206653.138
47,13337,192515.485
47,45806,168366.242
47,76869,152288.248
47,67618,179344.269
47,112035,180141.838
47,20638,154599.266
47,80060,192566.486
47,43800,192223.956
47,90494,195301.548
47,119290,158431.222
47,39545,200322.473
47,128883,178676.911
47,63452,188025.012
47,74770,195533.573
47,77902,160673.534
47,18497,197247.484
47,142108,211916.824
47,7157,194613.441
47,19572,158358.18
47,19575,194505.419
47,116199,178836.783
47,7414,158283.61
47,69618,197056.61
47,57,154658.14
47,38453,154270.119
47,25967,181790.025
47,44843,183011.427
47,33195,153743.494
47,101736,215409.324
47,41716,203115.546
47,61352,179093.919
47,6853,188405.284
47,142326,210815.428
47,65532,159487.499
47,112046,174097.524
47,22813,167510.203
47,12333,164195.759
47,139219,163170.7
47,142040,206611.015
47,79043,175704.056
47,119299,159851.6
47,38445,159280.171
47,59342,157336.271
47,117201,174891.657
47,39543,154111.848
47,70644,169800.163
47,116190,177247.917
47,141215,183183.847
47,127845,205914.934
47,55167,172743.934
47,117213,161451.845
47,66549,170542.559
47,36323,222302.665
47,129939,170957.956
47,122499,167978.578
47,12343,194540.239
47,142325,199444.53
47,102734,161152.394
47,129949,189877.343
47,104812,161696.981
47,102725,167623.815
47,57199,199409.138
47,35270,175414.018
47,43794,157596.669
47,7182,168437.045
47,36306,172000.925
47,67616,175791.558
47,27981,196505.941
47,100701,187664.436
47,112041,154045.464
47,97700,192561.546
47,72660,193089.206
47,47887,177413.028
47,61342,188959.906
47,96630,152890.933
47,61351,169388.477
47,94599,163713.875
47,92558,189796.015
47,3790,193233.799
47,141876,199342.891
47,69627,194910.126
47,57216,177023.411
47,66543,171126.868
47,68592,172531.361
47,4311,214040.915
47,71630,195541.287
47,44827,204557.154
47,58286,199655.633
47,13326,212214.418
47,27959,175644.102
47,129943,195490.896
47,27014,177342.833
47,46825,160328.841
47,20628,170348.176
47,45818,187910.927
47,136120,209327.965
47,15364,201615.896
47,125682,163981.822
47,10280,187335.749
47,20620,196940.444
47,12316,189358.185
47,104825,177194.204
47,67606,194775.128
47,72649,167866.498
47,140261,193347.074
47,6939,156275.671
47,45807,171511.84
47,141222,156067.414
47,4034,202035.754
47,76844,165056.015
47,89504,157677.696
47,95611,205533.88
47,111015,173972.686
47,94628,180105.486
47,69598,208883.369
47,141245,203696.167
47,98701,166876.727
47,101727,160704.892
47,53177,159339.162
47,68602,184088.003
47,98698,171870.556
47,111007,190461.23
47,2807,172602.396
47,39511,155650.283
47,124592,195908.582
47,89508,193043.832
47,109985,156002.473
47,75840,188308.022
47,93614,167372.215
47,25981,163883.49
47,109951,204780.934
47,76846,160380.585
47,141799,192929.802
47,116185,161714.139
47,132027,211053.711
47,4145,163299.896
47,116180,163982.919
47,122517,184925.51
47,58264,174367.806
47,31152,158813.684
47,108947,159175.851
47,44826,178429.2
47,119288,193819.838
47,21720,166543.35
47,124593,172516.57
47,141888,205297.379
47,130996,161680.609
47,113068,186547.675
47,81083,204083.342
47,133053,156491.627
47,81062,193272.102
47,77904,157043.818
47,52102,170784.934
47,75824,169678.59
47,60315,174487.418
47,87386,191849.093
47,105901,181491.329
47,134131,169362.902
47,141943,167835.652
47,2301,212793.463
47,97697,238668.462
47,7313,163030.362
47,7094,200330.538
47,2194,169833.554
47,73692,157904.712
47,11328,189038.157
47,36309,209460.305
47,100683,153106.329
47,138201,192886.258
47,12341,163495.44
47,16402,184994.598
47,6480,168165.029
47,6635,206717.95
47,71614,170012.038
47,9324,176178.033
47,117204,196098.634
47,30090,199944.061
47,80044,175528.957
47,49964,155282.461
47,40610,171360.102
47,24941,175461.577
47,12336,167616.882
47,81081,196765.802
47,24915,171311.908
47,48935,221422.767
47,126793,197919.71
47,105890,194626.39
47,69608,162224.458
47,44831,193695.955
47,66556,168096.647
47,93617,161438.737
47,41690,191060.056
47,904,177347.021
47,21710,156523.305
47,99717,193122.876
47,32240,170490.844
47,10272,162659.598
47,131998,179547.422
47,139206,163622.174
47,70643,189793.075
47,18493,166263.247
47,54215,153959.533
47,19568,161603.316
47,47884,182749.648
47,80048,202520.188
47,121466,157068.232
47,42762,154937.337
47,20623,161863.401
47,36329,160628.719
47,51030,172327.662
47,89499,179840.038
47,69624,173466.155
47,137099,153352.51
47,6602,210128.852
47,18502,162310.746
47,20637,161421.613
47,130995,170338.439
47,89491,174521.787
47,46848,196298.534
47,2700,168055.756
47,18516,179994.77
47,47909,152711.963
47,142028,193032.184
47,6878,177409.697
47,48938,188967.699
47,84267,159084.069
47,97699,202229.46
47,135135,159722.054
47,109962,160533.424
47,80049,173721.148
47,10283,161716.989
47,63448,212786.215
47,71632,185227.066
47,25954,181286.892
47,40597,154975.205
47,142334,194116.947
47,42776,176151.325
47,17436,166886.763
47,77890,210284.267
47,13323,161444.742
47,6651,159987.032
47,27011,156648.468
47,39532,176789.682
47,68603,205908.606
47,102726,180510.706
47,737,153584.349
47,31134,152500.103
47,19602,191189.737
47,51045,177585.821
47,140278,174402.953
48,416807,75017.258
48,419315,50777.729
48,423377,49443.54
48,422166,58015.84
48,417518,51010.174
48,419378,48091.434
48,416506,55273.543
48,411588,24851.545
48,418204,65100.662
48,420037,92413.464
48,421472,63914.955
48,417291,69544.494
48,417570,47433.462
48,423052,58498.702
48,417141,94540.029
48,411149,21036.948
48,410503,20189.164
48,421319,46943.754
48,417901,47518.236
48,418817,47487.082
48,422031,51563.02
48,417749,71199.699
48,410734,17359.229
48,419608,39209.594
48,419544,72621.362
48,410740,19691.786
48,420969,60141.448
48,412671,17780.645
48,411790,19955.35
48,416904,75386.669
48,423085,44138.315
48,422914,53930.126
48,420620,51740.761
48,410928,18263.799
48,418869,80490.296
48,420938,93659.005
48,417567,47513.228
48,411733,17268.069
48,421086,78511.226
48,411143,21187.926
48,421172,52069.14
48,420254,49026.5
48,421724,41194.953
48,423195,72840.365
48,423133,54011.81
48,412818,16738.356
48,418762,42701.191
48,420597,47668.473
48,417795,66616.444
48,418209,67315.838
48,421572,51884.684
48,412030,21615.424
48,418866,54055.134
48,421158,49404.515
48,417771,40759.691
48,421897,63865.96
48,419749,53109.564
48,417559,48197.716
48,416665,48269.958
48,412673,19012.664
48,420184,55207.594
48,417441,55294.881
48,419314,52434.513
48,421140,50637.572
48,417397,85780.588
48,414102,21238.022
48,421081,54008.687
48,421591,62127.665
48,421121,50470.316
48,412480,21418.044
48,422008,56331.019
48,416937,50438.809
48,411944,20143.229
48,416879,77245.739
48,418600,74627.716
48,421103,50288.541
48,416918,62516.277
48,412606,19184.569
48,417350,60683.761
48,421262,56635.529
48,420321,46112.454
48,421142,68974.917
48,423016,46854.276
48,422351,70012.87
48,422030,51760.152
48,420641,64749.122
48,411492,18884.811
48,420445,42815.942
48,413045,17285.515
48,422836,60518.049
48,417866,53483.756
48,421583,81013.673
48,420142,54541.561
48,419436,78934.341
48,418539,42239.974
48,420039,63259.083
48,420864,107900.805
48,416993,48705.398
48,419361,48560.993
48,412585,16340.963
48,416964,45389.431
48,417497,48902.959
48,417143,50876.47
48,421132,50355.538
48,419341,50115.928
48,418993,104863.52
48,417009,51338.884
48,416635,63693.653
48,416457,64311.286
48,422391,63925.98
48,416155,18745.694
48,412020,18586.55
48,422772,66478.326
48,421589,81819.119
48,421347,74322.236
48,416994,49800.855
48,416473,59429.831
48,418764,70865.96
48,417800,65169.049
48,423286,50248.206
48,422945,73154.633
48,416543,55850.257
48,420242,51856.989
48,422817,62493.421
48,421454,65581.231
48,420192,51327.907
48,411078,16415.503
48,417360,59934.083
48,411508,17149.995
48,423376,50235.589
48,415578,21232.275
48,420000,101873.312
48,413318,21237.149
48,422922,53614.235
48,421722,77684.356
48,423335,51996.056
48,418121,111030.717
48,413680,16273.975
48,415234,17640.628
48,419758,54795.069
48,416834,78213.254
48,416567,50057.39
48,419743,49660.697
48,418763,44831.103
48,413233,17846.66
48,422773,66381.932
48,416949,43612.116
48,421363,78319.22
48,422437,47838.552
48,418863,61064.784
48,421407,70585.161
48,419674,64210.751
48,410679,18736.31
48,418587,51874.644
48,411476,19422.286
48,418410,48198.049
48,410864,21103.216
48,412032,21637.875
48,416986,50796.831
48,423365,52277.737
48,411818,16976.214
48,421566,49686.342
48,417796,41282.137
48,416973,48696.871
48,417810,65909.245
48,422977,50197.943
48,419215,58091.964
48,412884,21089.976
48,418051,49441.278
48,423192,80913.996
48,418801,46627.729
48,412258,16903.455
48,416575,49831.611
48,417142,47965.011
48,415370,34195.186
48,420350,56388.163
48,422082,47580.448
48,417140,68315.145
48,419597,41458.973
48,422828,86544.594
48,418247,60254.677
48,419348,48962.575
48,416555,52786.143
48,413461,17496.722
48,410735,17294.823
48,417723,43691.327
48,421019,56366.405
48,418316,55812.345
48,421905,62368.634
48,411359,17373.376
48,420109,85545.356
48,418458,46296.694
48,411280,20247.35
48,418514,56206.535
48,421432,47439.827
48,422427,42044.873
48,420506,66818.224
48,419432,68316.904
48,423227,41389.384
48,422345,44959.695
48,419281,55582.503
48,422842,59603.651
48,416578,53387.938
48,420540,50471.695
48,419729,48789.26
48,418424,47918.518
48,418448,47520.336
48,418541,60928.56
48,420492,68579.458
48,418851,52282.837
48,419444,67887.715
48,422253,74146.432
48,413036,17571.473
48,416963,43677.459
48,422384,40655.172
48,420270,48735.554
48,421718,84338.778
48,419293,51789.411
48,417495,50724.041
48,417836,62835.737
48,414947,19424.599
48,418377,53387.155
48,417394,56552.786
48,421534,47244.434
48,414390,19241.628
48,418425,47683.728
48,422311,79133.454
48,417720,72404.943
48,417620,62107.236
48,423015,50797.862
48,419295,55051.788
48,419294,53401.215
48,422167,71495.853
48,412407,20881.812
48,420904,100337.354
48,417494,51051.567
48,419355,48584.386
48,418395,47907.74
48,420013,101334.373
48,412605,17780.626
48,418737,41775.803
48,420319,45434.048
48,423002,50943.64
48,421882,65508.607
48,422045,51465.078
48,417520,49200.262
48,416700,80515.199
48,421283,52306.151
48,416888,69785.733
48,418355,77987.964
48,418197,66119.371
48,412411,19626.867
48,418887,66381.802
48,420593,46838.024
48,418648,72519.833
48,421115,50639.144
48,422406,50188.306
48,422481,49440.409
48,417926,49914.17
48,410516,19757.28
48,422106,49107.755
48,422467,54672.349
48,421490,69372.624
48,418190,70040.133
48,412885,26058.498
48,419130,101584.385
48,416149,17340.379
48,411793,17370.802
48,422457,48940.645
