net_id,lagoslakeid,vert_btwn_centr_norm
24,182870,0.004416829
24,180398,0.001105583
24,177518,0.001105583
24,181638,0.002209943
24,173795,0.008810422
24,172808,0.002209943
24,177311,0.001105583
24,181421,0.001105583
24,175588,0.001105583
24,175497,0.001105583
24,181459,0.001105583
24,173951,0.001105583
24,178877,0.002210555
24,178851,0.003313081
24,179468,0.003313081
24,173320,0.001105583
24,172718,0.001105583
24,181892,0.001105583
24,181694,0.001105583
24,183411,0.002209943
24,178718,0.002209943
24,179548,0.002209943
24,183197,0.009906221
24,177786,0.001105583
24,175863,0.002209943
24,179202,0.001105583
24,179546,0.001105583
24,172926,0.002209943
24,184184,0.001105583
24,178095,0.002210555
24,176005,0.001105583
24,174056,0.002209943
24,180769,0.001105583
24,172659,0.001105583
24,174048,0.001105583
24,179371,0.001105583
24,180220,0.008810422
24,177285,0.001105583
24,182400,0.005515686
24,177759,0.001105583
24,183864,0.003313081
24,174388,0.005515686
24,177067,0.002209943
24,176008,0.002209943
24,174711,0.001105583
24,179429,0.001105583
24,172837,0.001105583
24,175356,0.001105583
24,174454,0.003313081
24,178082,0.005518132
24,177256,0.001105583
24,182257,0.001105583
24,175580,0.001105583
24,179274,0.001105583
24,182442,0.006615154
24,177076,0.001105583
24,180375,0.004414995
24,181774,0.002210555
24,179978,0.001105583
24,175505,0.001105583
24,178273,0.001105583
24,180021,0.001105583
24,175829,0.004414995
24,179081,0.001105583
24,180011,0.001105583
24,180600,0.001105583
24,177366,0.001105583
24,182722,0.002209943
24,181290,0.001105583
24,179272,0.002209943
24,173054,0.001105583
24,175481,0.002209943
24,174150,0.001105583
24,182822,0.001105583
24,181434,0.001105583
24,175687,0.001105583
24,177234,0.002210555
24,180308,0.002210555
24,174639,0.001105583
24,175731,0.005515686
24,175396,0.001105583
24,180047,0.001105583
24,183044,0.002209943
24,178859,0.002209943
24,177457,0.002209943
24,174535,0.001105583
24,180203,0.001105583
24,176798,0.006615154
24,182872,0.001105583
24,175678,0.001105583
24,175835,0.001105583
24,172873,0.001105583
24,176069,0.027272683
24,174375,0.001105583
24,178490,0.002210555
24,173205,0.002209943
24,173279,0.002209943
24,176528,0.002209943
24,180385,0.001105583
24,173894,0.001105583
24,175126,0.001105583
24,173858,0.001105583
24,177402,0.001105583
24,181477,0.003313081
24,173144,0.002209943
24,178522,0.001105583
24,180800,0.002209943
24,177431,0.001105583
24,182232,0.001105583
24,174074,0.001105583
24,178945,0.001105583
24,175291,0.001105583
24,174175,0.001105583
24,180771,0.001105583
24,178370,0.002209943
24,177048,0.001105583
24,183163,0.001105583
24,179322,0.001105583
24,180814,0.001105583
24,172605,0.001105583
24,181277,0.001105583
24,174974,0.001105583
24,176507,0.004414995
24,173034,0.002209943
24,183963,0.001105583
24,180127,0.001105583
24,178980,0.001105583
24,184107,0.001105583
24,176627,0.002210555
24,179976,0.001105583
24,181375,0.030556412
24,183201,0.001105583
24,183270,0.005515686
24,181027,0.0077134
24,175582,0.001105583
24,181888,0.001105583
24,182874,0.005518132
24,177368,0.001105583
24,183367,0.002209943
24,181292,0.001105583
24,177529,0.001105583
24,183837,0.001105583
24,174825,0.042256759
24,183741,0.001105583
24,172617,0.008810422
24,180452,0.001105583
24,181928,0.003314304
24,173936,0.001105583
24,172609,0.001105583
24,177227,0.008814702
24,180273,0.002209943
24,175695,0.001105583
24,172591,0.014277188
24,175284,0.005515686
24,179452,0.002209943
24,184218,0.001105583
24,173055,0.002209943
24,175914,0.001105583
24,177501,0.001105583
24,183116,0.001105583
24,172708,0.001105583
24,175593,0.001105583
24,174452,0.002210555
24,173280,0.001105583
24,181400,0.002210555
24,178488,0.054059838
24,183910,0.001105583
24,176901,0.004414995
24,175780,0.001105583
24,180513,0.370624141
24,177449,0.003313081
24,182548,0.001105583
24,177079,0.002209943
24,174397,0.002209943
24,180050,0.002209943
24,183359,0.001105583
24,173536,0.001105583
24,174261,0.002209943
24,180082,0.002209943
24,177376,0.002210555
24,180327,0.001105583
24,176000,0.003314304
24,172673,0.003313081
24,179980,0.001105583
24,181886,0.001105583
24,177010,0.003313081
24,180616,0.001105583
24,177776,0.002209943
24,174539,0.003314304
24,177135,0.001105583
24,175727,0.003314304
24,180007,0.001105583
24,175121,0.001105583
24,180051,0.002209943
24,180263,0.001105583
24,182669,0.001105583
24,174488,0.001105583
24,183327,0.001105583
24,172773,0.001105583
24,181302,0.001105583
24,173384,0.001105583
24,179700,0.001105583
24,181517,0.002210555
24,181073,0.001105583
24,177069,0.001105583
24,178693,0.001105583
24,180555,0.003313081
24,180086,0.001105583
24,176571,0.001105583
24,178157,0.001105583
24,174030,0.0077134
24,175889,0.001105583
24,179822,0.001105583
24,178767,0.005515686
24,176291,0.001105583
24,177635,0.005518132
24,174217,0.003313081
24,175867,0.001105583
24,176403,0.001105583
24,178097,0.001105583
24,173493,0.001105583
24,181266,0.001105583
24,179778,0.001105583
24,180803,0.001105583
24,178394,0.003313081
24,183229,0.001105583
24,180283,0.001105583
24,178801,0.002209943
24,174443,0.002210555
24,183495,0.001105583
24,180716,0.001105583
24,182971,0.001105583
24,183186,0.001105583
24,174344,0.001105583
24,177503,0.007719515
24,177059,0.002209943
24,172677,0.001105583
24,174332,0.014301037
24,182815,0.001105583
24,179379,0.001105583
24,176795,0.002209943
24,178936,0.075500081
24,177389,0.002209943
24,174616,0.001105583
24,183803,0.008820206
24,180083,0.002209943
24,180162,0.002210555
24,180335,0.001105583
24,174999,0.001105583
24,182654,0.001105583
24,180535,0.003313081
24,183892,0.002209943
24,181399,0.001105583
24,177312,0.002209943
24,181374,0.217489861
24,183544,0.002209943
24,180995,0.007719515
24,177111,0.001105583
24,172794,0.002209943
24,182860,0.001105583
24,183042,0.001105583
24,176578,0.001105583
24,173138,0.003313081
24,175768,0.001105583
24,174248,0.001105583
24,175563,0.001105583
24,182861,0.002209943
24,175033,0.003313081
24,173058,0.001105583
24,172597,0.001105583
24,180194,0.001105583
24,173016,0.008810422
24,172952,0.001105583
24,174055,0.001105583
24,175864,0.004416829
24,175981,0.001105583
24,178503,0.001105583
24,182113,0.001105583
24,172598,0.002209943
24,183212,0.001105583
24,177203,0.006615154
24,174438,0.001105583
24,173056,0.001105583
24,183366,0.001105583
24,176178,0.001105583
24,175634,0.001105583
24,173007,0.001105583
24,173116,0.001105583
25,426900,0.04080756
25,425752,0.06056701
25,425751,0.079896907
25,424683,0.04080756
25,426305,0.04080756
25,426241,0.04080756
25,425235,0.04080756
25,423627,0.04080756
25,424032,0.465420962
25,426175,0.412156357
26,128937,0.014319314
26,107830,0.014319314
26,131041,0.014319314
26,122433,0.009569268
26,139276,0.009569268
26,108868,0.023750231
26,94535,0.028431101
26,65461,0.009569268
26,17362,0.014342372
26,7429,0.601641764
26,34165,0.037723667
26,118154,0.019080889
26,141638,0.019046301
26,60236,0.014319314
26,33142,0.009569268
26,101661,0.033088913
26,7407,0.009580797
26,86260,0.009580797
26,76789,0.009580797
26,34168,0.009569268
26,66484,0.009569268
26,41633,0.037862018
26,91454,0.009580797
26,140340,0.009569268
26,87325,0.019046301
26,75758,0.009569268
26,101670,0.117494466
26,81005,0.014319314
26,126887,0.023830935
26,13268,0.009569268
26,78967,0.042508301
26,110940,0.028569452
26,73623,0.019092418
26,32160,0.014319314
26,6767,0.009569268
26,105827,0.009580797
26,98635,0.009569268
26,69547,0.037908135
26,109887,0.009569268
26,18435,0.014319314
26,22744,0.019046301
26,47817,0.322495849
26,7132,0.009569268
26,103707,0.028431101
26,70571,0.014319314
26,28955,0.014319314
26,22755,0.009569268
26,110950,0.019103948
26,61263,0.009569268
26,19502,0.009569268
26,6733,0.009580797
26,64411,0.047108467
26,54114,0.023750231
26,6775,0.009580797
26,85195,0.009580797
26,17373,0.014319314
26,46755,0.019046301
26,65452,0.009569268
27,123556,0.186206897
27,138218,0.43908046
27,65504,0.287356322
27,132022,0.496551724
27,37395,0.245977011
27,35265,0.186206897
28,231011,0.007189856
28,224796,0.003602878
28,231420,0.002402401
28,227117,0.002402401
28,225197,0.003601433
28,224582,0.002403123
28,224589,0.002402401
28,229210,0.002402401
28,225812,0.003602878
28,227249,0.007195638
28,228351,0.003601433
28,229463,0.043508459
28,225225,0.0261084
28,225052,0.002402401
28,227029,0.015545498
28,227954,0.054927812
28,224886,0.002402401
28,231274,0.002402401
28,225879,0.00957997
28,229479,0.002402401
28,229705,0.004799019
28,229733,0.01076527
28,227308,0.002402401
28,226306,0.003602878
28,223991,0.003601433
28,230722,0.002403123
28,226442,0.304230364
28,224208,0.013148879
28,227920,0.003602878
28,229147,0.01076527
28,228894,0.003602878
28,231432,0.003602878
28,224002,0.002402401
28,224685,0.01076527
28,225409,0.425686751
28,225090,0.004799019
28,228899,0.002403123
28,227315,0.003601433
28,229658,0.011954184
28,226709,0.003601433
28,230772,0.002402401
28,228209,0.004802633
28,228898,0.003601433
28,225407,0.517851051
28,227457,0.442467419
28,225955,0.004799019
28,229743,0.004799019
28,223848,0.003601433
28,228720,0.006001665
28,229926,0.003601433
28,230059,0.004799019
28,223870,0.002402401
28,226936,0.004799019
28,224824,0.002403123
28,229779,0.002402401
28,231287,0.002402401
28,229856,0.002402401
28,229556,0.002402401
28,226014,0.002403123
28,229194,0.002402401
28,224821,0.002403123
28,228916,0.005995161
28,228019,0.004799019
28,225987,0.002402401
28,224958,0.002403123
28,230081,0.002402401
28,227929,0.002402401
28,230497,0.071664392
28,223403,0.002403123
28,225365,0.002402401
28,225265,0.002402401
28,227250,0.002402401
28,228884,0.002402401
28,230001,0.002403123
28,225778,0.002402401
28,228446,0.104148839
28,229235,0.007189856
28,224413,0.002402401
28,227034,0.002402401
28,226267,0.002402401
28,227008,0.002403123
28,229242,0.002402401
28,225956,0.005995161
28,228745,0.002402401
28,226961,0.005995161
28,226421,0.002402401
28,226693,0.002403123
28,226720,0.011954184
28,227079,0.003601433
28,224783,0.002402401
28,226287,0.019057311
28,228851,0.004799019
28,230806,0.003601433
28,230775,0.002402401
28,224675,0.002402401
28,226768,0.002402401
28,229969,0.002402401
28,223472,0.004799019
28,230111,0.002402401
28,228018,0.02258936
28,229933,0.003602878
28,229464,0.547408385
28,227958,0.004799019
28,224417,0.007197806
28,228719,0.005995161
28,227894,0.003601433
28,229602,0.002402401
28,230798,0.004799019
28,228897,0.002402401
28,228403,0.002402401
28,224175,0.003601433
28,224988,0.004801188
28,227853,0.004801188
28,228647,0.002402401
28,230302,0.507851167
28,228444,0.458539797
28,231319,0.00719347
28,228849,0.002402401
28,230231,0.004799019
28,227974,0.003601433
28,227701,0.002402401
28,230489,0.002402401
28,230445,0.005995161
28,230996,0.004799019
28,225868,0.002402401
28,228029,0.003601433
29,140992,0.008148436
29,97955,0.013557249
29,41972,0.005434762
29,16636,0.00543847
29,7073,0.061161467
29,121711,0.07086693
29,39798,0.006728577
29,10519,0.013564663
29,58506,0.005434762
29,18753,0.010839867
29,67838,0.005434762
29,56426,0.119531409
29,128617,0.008141022
29,39783,0.010839867
29,129683,0.016259801
29,80320,0.00543847
29,110195,0.411040056
29,29285,0.005434762
29,34494,0.03216371
29,125924,0.017106897
29,133878,0.00543847
29,109219,0.02959091
29,100959,0.005434762
29,100960,0.008141022
29,117439,0.098491168
29,110200,0.005434762
29,6432,0.415258856
29,122744,0.010854696
29,19834,0.03234907
29,139994,0.018928988
29,123803,0.005434762
29,30332,0.008148436
29,6973,0.005434762
29,41968,0.005434762
29,80319,0.005434762
29,24145,0.026877236
29,10518,0.013564663
29,56435,0.005434762
29,94880,0.463978943
29,75026,0.08955495
29,37662,0.010839867
29,105083,0.064160596
29,6920,0.008141022
29,78184,0.005434762
29,36587,0.008141022
29,136845,0.029635396
29,43033,0.005434762
29,69888,0.008152144
29,129663,0.018936403
29,93859,0.008141022
29,101993,0.005434762
29,88700,0.008141022
29,87650,0.008148436
29,75016,0.008141022
29,133869,0.005434762
29,78198,0.005434762
29,116436,0.108615544
29,119582,0.076920796
29,118532,0.013531298
29,75010,0.037420527
29,122747,0.008148436
29,140009,0.008141022
29,131787,0.00543847
29,6404,0.139946987
29,125913,0.052149252
29,18765,0.005434762
29,77120,0.01891416
29,138960,0.493603218
29,89753,0.00543847
29,61579,0.01891416
29,80309,0.005434762
29,68825,0.005434762
29,118533,0.055798995
29,32457,0.018943817
29,62616,0.005434762
29,20867,0.005434762
29,27260,0.005434762
29,49176,0.005434762
29,67847,0.487408478
29,15616,0.42704406
29,46095,0.029594617
29,73980,0.018891916
29,59590,0.029672468
29,6514,0.005434762
29,112334,0.00543847
29,104053,0.008141022
29,102980,0.013553541
29,62621,0.005434762
29,75018,0.005434762
29,11562,0.494826595
29,67846,0.008141022
29,15609,0.013546127
29,91747,0.013531298
29,60549,0.005434762
29,24146,0.616144878
29,92812,0.01623385
29,90753,0.008148436
29,54445,0.005434762
29,69877,0.008141022
29,125912,0.005434762
29,14627,0.00543847
29,138958,0.409883408
29,113291,0.00543847
29,140995,0.013546127
29,60547,0.005434762
29,138947,0.005434762
29,134874,0.010839867
29,32452,0.013531298
29,73981,0.04036034
29,137963,0.013564663
29,132776,0.181445439
29,53427,0.010839867
29,24153,0.005434762
29,126564,0.008141022
29,139997,0.005434762
29,94864,0.008141022
29,125916,0.00543847
29,89757,0.41218929
29,91757,0.021561104
29,118521,0.436441825
29,102962,0.010839867
29,7145,0.058596081
29,98961,0.005434762
29,116431,0.008148436
29,54453,0.017612931
29,135894,0.005434762
29,23072,0.005434762
29,79274,0.00543847
29,67840,0.010839867
29,10528,0.005434762
30,2628,0.514619883
30,6350,0.526315789
30,1307,0.514619883
30,65676,0.526315789
31,446297,0.034773096
31,445310,0.013186427
31,443393,0.017542831
31,445718,0.008810487
31,443828,0.021879701
31,444756,0.030494833
31,445740,0.017542831
31,445665,0.008810487
31,443490,0.008810487
31,444279,0.013186427
31,444261,0.013205962
31,446106,0.013186427
31,443540,0.008810487
31,446685,0.039256481
31,444367,0.021918772
31,443972,0.021879701
31,445703,0.008810487
31,444299,0.145343726
31,443450,0.008810487
31,443525,0.008810487
31,446222,0.034890308
31,445754,0.017572135
31,443532,0.013205962
31,443383,0.008810487
31,445357,0.013186427
31,446795,0.017542831
31,446102,0.064173944
31,444871,0.008810487
31,445647,0.008810487
31,444970,0.008810487
31,443802,0.220477056
31,446077,0.030553439
31,443503,0.008820254
31,445705,0.013186427
31,445667,0.013186427
31,443545,0.008810487
31,445382,0.008810487
31,446728,0.427347672
31,444793,0.008810487
31,444904,0.008820254
31,446080,0.008810487
31,445351,0.008820254
31,445771,0.008810487
31,446207,0.008810487
31,446534,0.145343726
31,444848,0.3901766
31,445742,0.013205962
31,443391,0.008810487
31,443402,0.026197035
31,444278,0.017542831
31,444120,0.008810487
31,444881,0.008810487
31,444245,0.013186427
31,445227,0.008810487
31,444359,0.008810487
31,443575,0.008810487
32,473652,0.016528926
32,473869,0.206336088
32,473895,0.016528926
32,474224,0.166666667
32,473431,0.31046832
32,473512,0.032782369
32,473718,0.322589532
32,473587,0.032782369
32,474131,0.016528926
32,473465,0.016528926
32,473890,0.016528926
32,474374,0.016528926
32,473712,0.032782369
32,473720,0.376033058
32,473433,0.06446281
32,474275,0.016528926
32,473432,0.016528926
32,474068,0.016528926
32,474376,0.016528926
32,474253,0.367493113
32,473870,0.065151515
32,473994,0.016528926
33,89352,0.002310801
33,7682,0.003464196
33,7817,0.008071758
33,8214,0.003466202
33,8252,0.002310801
33,8199,0.00461826
33,8332,0.00231147
33,58119,0.001720397
33,7947,0.003464196
33,108784,0.467894503
33,71494,0.003464196
33,8392,0.021805514
33,8475,0.01152325
33,7735,0.0069197
33,123391,0.002310801
33,60163,0.00231147
33,7718,0.003466202
33,7676,0.011525256
33,8265,0.00231147
33,8485,0.051048921
33,47749,0.006923712
33,7505,0.038598943
33,8145,0.002310801
33,70488,0.002310801
33,8259,0.00231147
33,48806,0.005766974
33,65389,0.009211111
33,8359,0.002310801
33,8054,0.008075101
33,15251,0.005766974
33,7865,0.003464196
33,21558,0.042173464
33,124450,0.008064403
33,7956,0.010369855
33,7758,0.002310801
33,56043,0.00231147
33,8471,0.004619597
33,127983,0.002310801
33,7508,0.004616254
33,7880,0.008071758
33,79895,0.004616254
33,141414,0.415708235
33,74591,0.00231147
33,141398,0.004616254
33,16235,0.009215792
33,132180,0.003464196
33,85109,0.008072427
33,127990,0.002310801
33,99577,0.002310801
33,8047,0.079183731
33,8413,0.00461826
33,53029,0.002310801
33,8219,0.003466202
33,141405,0.009225153
33,29922,0.004616254
33,76705,0.008064403
33,7723,0.001157407
33,50875,0.012643213
33,8527,0.002310801
33,46684,0.009211111
33,141410,0.462487254
33,22633,0.003464196
33,8484,0.002310801
33,8067,0.026251266
33,25817,0.004616254
33,7712,0.003464196
33,130098,0.004616254
33,7737,0.003464196
33,7810,0.018364052
33,7692,0.002310801
33,89346,0.002310801
33,7474,0.078617063
33,7616,0.318794318
33,44678,0.0126499
33,7875,0.004619597
33,66391,0.009221141
33,8224,0.034100369
33,7856,0.470391185
33,79898,0.008064403
33,141389,0.009223815
33,71492,0.006916357
33,54048,0.002310801
33,8013,0.003466202
33,5813,0.003464196
33,79894,0.003464196
33,7922,0.101837742
33,119158,0.003464196
33,8353,0.003466202
33,37255,0.003464196
33,121323,0.013784573
33,37256,0.00461826
33,122349,0.002310801
33,85095,0.002310801
33,19435,0.002310801
33,7585,0.003466202
33,11155,0.005766974
33,7721,0.003465534
33,7612,0.002310801
33,8362,0.003464196
33,8060,0.003465534
33,53008,0.003464196
33,8168,0.01949137
33,43654,0.008068415
33,7553,0.005769649
33,8360,0.003465534
33,141395,0.006925049
33,8205,0.003464196
33,141433,0.048690646
33,27830,0.002310801
33,141402,0.016093368
33,7725,0.010361832
33,94456,0.011514558
33,16230,0.005766974
33,8459,0.009211111
33,7671,0.002310801
33,7512,0.025152031
33,81995,0.002310801
33,29906,0.002310801
33,8431,0.010361832
33,140398,0.002310801
33,8453,0.029815758
33,119167,0.017226035
33,8530,0.004616254
33,7749,0.327545409
33,7651,0.018388791
33,132190,0.002310801
33,7719,0.002310801
33,8430,0.00461826
33,7502,0.002310801
33,91384,0.004616254
33,125513,0.003464196
33,8149,0.011519907
33,7811,0.011525256
33,106719,0.00231147
33,62203,0.004619597
33,18321,0.003464196
33,8434,0.003465534
33,8101,0.003464196
33,14222,0.003464196
33,43657,0.002310801
33,118065,0.008068415
33,22643,0.00231147
33,20471,0.003465534
33,8044,0.006923712
33,7929,0.00231147
33,141444,0.033172304
33,7857,0.004619597
33,8084,0.005770986
33,15250,0.002310801
33,8492,0.005772323
33,7972,0.066236957
33,87216,0.003464196
33,58118,0.00461826
33,20474,0.009211111
33,8234,0.048503428
33,7852,0.00231147
33,51925,0.002310801
33,7924,0.008064403
33,83015,0.002310801
33,5731,0.056603269
33,8169,0.002310801
33,15235,0.002310801
33,8112,0.002310801
33,124447,0.002310801
33,62195,0.006916357
33,17293,0.0069197
33,91385,0.002310801
33,22637,0.004616254
33,104670,0.002310801
33,8299,0.028623582
33,86169,0.002310801
33,7928,0.006916357
33,7631,0.011517232
33,121319,0.003465534
33,37265,0.00461826
33,130101,0.004616254
33,41537,0.002310801
33,8159,0.02174868
33,98543,0.001742796
33,18333,0.002310801
33,8338,0.003464196
33,7935,0.002310801
33,84118,0.003464196
33,120227,0.005766974
33,8319,0.150774446
33,8236,0.002310467
33,43655,0.002310801
33,141384,0.046549009
33,87225,0.00231147
33,8133,0.003465534
33,8091,0.361276691
33,7667,0.008064403
33,135279,0.455195124
33,83013,0.022941525
33,8481,0.002310801
33,55050,0.00231147
33,139367,0.002310801
33,8509,0.002310801
33,10140,0.140058238
33,67460,0.002310801
33,117036,0.004616254
33,7679,0.009052422
33,8501,0.005769649
33,71486,0.002310801
33,137264,0.470103003
33,111882,0.002310801
33,7491,0.00231147
33,19432,0.00231147
33,106717,0.006916357
33,99570,0.004619597
33,7913,0.017242751
33,7528,0.003464196
33,8506,0.017209988
33,7906,0.019534831
33,119162,0.003464196
33,63293,0.003464196
33,114926,0.002310801
33,7891,0.00231147
33,96504,0.006916357
33,103647,0.001314759
33,8024,0.009219804
33,85103,0.002310801
33,121318,0.00231147
33,7901,0.006916357
33,8043,0.006925718
33,8174,0.014966719
33,8196,0.216587489
33,58108,0.004616254
33,8511,0.029725492
33,93457,0.0069197
33,11161,0.003464196
33,16245,0.002310801
33,8480,0.003464196
33,58092,0.004616254
33,126962,0.002310801
33,8420,0.00461826
33,141439,0.008068415
33,8435,0.002310801
33,79904,0.003464196
33,114917,0.004616254
33,8442,0.008074432
33,57062,0.004616254
33,8052,0.003465534
33,24783,0.00231147
33,6047,0.073599963
33,8242,0.008064403
33,16223,0.002310801
33,83022,0.004616254
33,10133,0.002310801
33,8531,0.00461826
33,7763,0.002310801
33,100545,0.002313142
33,8040,0.044365917
33,84115,0.004618928
33,7503,0.00231147
33,7538,0.00231147
33,15245,0.002310801
33,8008,0.005770986
33,138344,0.003465534
33,95460,0.002310801
33,49819,0.005766974
33,8183,0.109432764
33,10113,0.003464196
33,8216,0.00231147
33,8464,0.003465534
33,125515,0.004616254
33,89332,0.002310801
33,7609,0.021736645
33,141383,0.019471311
33,7615,0.003465534
33,7618,0.004619597
33,8422,0.004616254
33,19419,0.0069197
33,138334,0.002310801
33,99582,0.004616254
33,80905,0.008064403
33,24778,0.002310801
33,8176,0.002310801
33,87239,0.003464196
33,71500,0.003464196
33,141415,0.429322305
33,8001,0.246067815
33,7559,0.004616254
33,141428,0.00231147
33,8232,0.004616254
33,70476,0.00231147
33,141435,0.002310801
33,7661,0.445600217
33,77764,0.002870783
33,7557,0.008075101
33,46691,0.00231147
33,93462,0.004616254
33,97531,0.003464196
33,98552,0.004046577
33,7829,0.003464196
33,8204,0.005772992
33,20484,0.004616254
33,8218,0.002310801
33,93461,0.003465534
33,49803,0.013797945
33,7716,0.00231147
33,62185,0.002310801
33,25818,0.002310801
33,42619,0.002310801
33,42616,0.019519452
33,79891,0.003465534
33,7523,0.013814661
33,7821,0.003464196
33,43643,0.003464196
33,13185,0.004616254
33,7600,0.003464196
33,8469,0.00807577
33,11153,0.002310801
33,91382,0.009215792
33,75665,0.002310801
33,26860,0.005766974
33,116040,0.002310801
33,141397,0.006921706
33,8348,0.002310801
33,8241,0.002310801
33,10117,0.00461826
33,7931,0.004616254
33,21543,0.004616254
33,7572,0.012643213
33,32069,0.003464196
33,8206,0.002310801
33,54046,0.005766974
33,109806,0.00231147
33,92394,0.002310801
33,33050,0.003464196
33,56026,0.002310801
34,463641,0.001390278
34,467076,0.047281656
34,460702,0.001668752
34,462103,0.002502082
34,464468,0.00250278
34,461662,0.001668752
34,457824,0.004166652
34,464540,0.001668752
34,465286,0.005828434
34,462615,0.001669101
34,458107,0.001668752
34,458231,0.007487427
34,463769,0.021476295
34,459838,0.002502082
34,460322,0.004168046
34,467075,0.048056085
34,464725,0.006658279
34,458213,0.002502082
34,461718,0.003762011
34,462058,0.006658279
34,458212,0.001668752
34,466609,0.001668752
34,458902,0.001668752
34,464738,0.001668752
34,468544,0.001668752
34,465040,0.001668752
34,463020,0.005828434
34,465493,0.002502082
34,460476,0.019022309
34,465715,0.00666281
34,468616,0.001668752
34,462653,0.004169789
34,458322,0.006664901
34,463021,0.009981842
34,466951,0.001668752
34,463467,0.003334716
34,463476,0.177268656
34,459412,0.001668752
34,461220,0.002502082
34,465076,0.187319158
34,463635,0.005828434
34,462305,0.008315878
34,463895,0.001668752
34,461120,0.003334716
34,462942,0.002502082
34,459075,0.003334716
34,466891,0.003334716
34,461365,0.004997891
34,463478,0.013300177
34,459833,0.001668752
34,458781,0.002502082
34,460134,0.001668752
34,462420,0.005828434
34,459072,0.045988269
34,467208,0.004166652
34,467587,0.001668752
34,460424,0.001668752
34,458864,0.001668752
34,467277,0.014101094
34,458317,0.392967402
34,462051,0.005828434
34,458579,0.003334716
34,465312,0.004166652
34,463944,0.023213707
34,462674,0.001668752
34,462776,0.001668752
34,459417,0.001668752
34,461809,0.001668752
34,457600,0.018216861
34,461871,0.004166652
34,467541,0.001668752
34,458842,0.002502082
34,462340,0.001668752
34,461860,0.001254875
34,469429,0.001668752
34,467074,0.020658997
34,461960,0.003334716
34,458689,0.009143632
34,465528,0.004997891
34,468722,0.001668752
34,464893,0.332334336
34,459300,0.001668752
34,463613,0.001668752
34,464742,0.017382834
34,461321,0.001668752
34,468029,0.001668752
34,460075,0.010797049
34,464182,0.001668752
34,468146,0.005828434
34,467191,0.001669101
34,460530,0.008685666
34,460420,0.008324243
34,464734,0.003334716
34,462667,0.003334716
34,459349,0.014095518
34,463639,0.020658997
34,457598,0.00666281
34,468122,0.002502082
34,460628,0.004997891
34,460183,0.00333611
34,468576,0.002502082
34,459064,0.019059602
34,465722,0.003334716
34,460663,0.005828434
34,463935,0.009970689
34,464611,0.001669101
34,465683,0.004997891
34,467721,0.003334716
34,462446,0.001669101
34,466291,0.006665598
34,462566,0.002502082
34,459481,0.00250278
34,462488,0.009153042
34,465916,0.001668752
34,460624,0.004166652
34,466673,0.04598792
34,463477,0.15028527
34,468543,0.004997891
34,466438,0.001668752
34,462085,0.00951098
34,458537,0.002502082
34,458300,0.002502082
34,466881,0.012467543
34,459829,0.005832616
34,469088,0.02555233
34,463636,0.002502082
34,465764,0.001668752
34,458986,0.004997891
34,458563,0.001668752
34,466072,0.007487427
34,464224,0.328477525
34,458318,0.003334716
34,465919,0.004997891
34,465119,0.002502082
34,462244,0.040426459
34,462211,0.001668752
34,460399,0.002502082
34,463937,0.001668752
34,465763,0.002502082
34,458624,0.001668752
34,464217,0.001668752
34,460765,0.01826095
34,458080,0.001668752
34,459151,0.003334716
34,466475,0.005828434
34,465118,0.004166652
34,465677,0.001668752
34,464471,0.001668752
34,467654,0.005830525
34,458206,0.002502082
34,457979,0.397276602
34,463337,0.147366348
34,465285,0.001668752
34,460526,0.001668752
34,461350,0.002502082
34,469089,0.024758383
34,466290,0.002502082
34,468516,0.004997891
34,463267,0.001668752
34,463024,0.002502082
34,465873,0.001668752
34,459311,0.00250278
34,464341,0.002502082
34,469382,0.001669101
34,464344,0.01743581
34,458561,0.003334716
34,460525,0.001668752
34,468604,0.001668752
34,459962,0.00250278
34,459351,0.009143632
34,461717,0.002502082
34,461627,0.002106852
34,464221,0.001669101
34,461261,0.002502082
34,465339,0.001668752
34,463330,0.001668752
34,468130,0.003334716
34,460049,0.003334716
34,462185,0.001668752
34,464228,0.001668752
34,460100,0.006658279
34,467172,0.015746843
34,464097,0.004166652
34,457841,0.004166652
34,462862,0.101827681
34,459315,0.009143632
34,462985,0.001668752
34,459450,0.001668752
34,465851,0.00500068
34,459032,0.004166652
34,464223,0.025604609
34,458942,0.002502082
34,457977,0.397294377
34,458088,0.003334716
34,464739,0.009970689
34,463025,0.001669101
34,467137,0.302326773
34,461566,0.001668752
34,459560,0.389343408
34,462423,0.027989586
34,461233,0.002502082
34,459012,0.019841002
34,463794,0.023924007
34,462142,0.001668752
34,462517,0.00250278
34,467393,0.004166652
34,459330,0.001668752
34,459445,0.014955336
34,458928,0.004166652
34,457976,0.00250278
34,464602,0.00250278
34,460909,0.004166652
34,466898,0.002502082
34,466911,0.003334716
34,461575,0.001668752
34,457837,0.001668752
34,460099,0.004166652
34,462864,0.002502082
34,463634,0.00250278
34,458200,0.002502082
34,464746,0.001669101
34,465890,0.004166652
34,464102,0.00250278
34,466620,0.003334716
34,464605,0.003336458
34,467404,0.002502082
34,458313,0.006658279
34,467967,0.019066572
34,463791,0.00250278
34,459074,0.004997891
34,458998,0.007487427
34,464105,0.002502082
34,462192,0.616541139
34,460427,0.003334716
34,459331,0.003334716
34,458302,0.005828434
34,459714,0.001668752
34,464122,0.007487427
34,466702,0.001668752
